,Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Licensors,Studios,Genres,Themes,Demographic
816,Rurouni Kenshin: Meiji Kenkaku Romantan - Tsuioku-hen,48,817,8.71,132924.0,265947,6084,OVA,4,Finished Airing,,1999,['Aniplex'],"['ADV Films', 'Aniplex of America']",['Studio Deen'],"['Action', 'Drama', 'Romance']","['Adult Cast', 'Historical', 'Martial Arts', 'Samurai']",Shounen
817,Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki desu ka?,11483,818,5.55,116821.0,265973,451,TV,12,Finished Airing,Summer,2019,"['Aniplex', 'Toranoana', 'Tokyo MX', 'Q-Tec', 'BS11', 'Contents Seed', 'Kadokawa', 'KLab']",['Aniplex of America'],['J.C.Staff'],"['Adventure', 'Comedy', 'Fantasy', 'Ecchi']",,
818,"Ore ga Ojousama Gakkou ni ""Shomin Sample"" Toshite Gets♥Sareta Ken",5524,819,6.7,127894.0,265891,430,TV,12,Finished Airing,Fall,2015,"['Sotsu', 'AT-X', 'Memory-Tech', 'Showgate', 'Happinet Pictures', 'BS Fuji', 'MAGES.', 'Contents Seed', 'Ichijinsha']",['Funimation'],['SILVER LINK.'],"['Comedy', 'Romance', 'Ecchi']","['Harem', 'School']",
819,Princess Connect! Re:Dive,3859,820,7.05,113118.0,264853,983,TV,13,Finished Airing,Spring,2020,"['WOWOW', 'Nippon Columbia', 'Tokyo MX', 'BS11', 'Cygames']",['add some'],['CygamesPictures'],"['Adventure', 'Comedy', 'Fantasy', 'Gourmet']",,
820,Angel Beats! Specials,1500,821,7.56,155706.0,264350,314,Special,2,Finished Airing,,2010,"['Aniplex', 'Visual Arts']",['Sentai Filmworks'],['P.A. Works'],"['Comedy', 'Supernatural']",School,
821,100-man no Inochi no Ue ni Ore wa Tatteiru,6667,822,6.5,134114.0,264245,586,TV,12,Finished Airing,Fall,2020,"['Lantis', 'Warner Bros. Japan']",['Crunchyroll'],['Maho Film'],"['Action', 'Drama', 'Fantasy']","['Isekai', 'Survival']",Shounen
822,Fate/kaleid liner Prisma☆Illya,3906,823,7.04,119168.0,263499,1008,TV,10,Finished Airing,Summer,2013,"['Lantis', 'Kadokawa Shoten', 'AT-X', 'DAX Production', 'KlockWorx', 'Notes', 'Dwango', 'Tokyo MX', 'Docomo Anime Store', 'Kadokawa Media House']",['Sentai Filmworks'],['SILVER LINK.'],"['Action', 'Comedy', 'Fantasy']",Mahou Shoujo,
823,Kanon (2006),635,824,7.96,133164.0,262649,4332,TV,24,Finished Airing,Fall,2006,"['Pony Canyon', 'TBS', 'Movic']","['ADV Films', 'Funimation']",['Kyoto Animation'],"['Drama', 'Romance', 'Supernatural']",,
824,Black Cat (TV),2422,825,7.33,126344.0,262186,1768,TV,23,Finished Airing,Fall,2005,"['GDH', 'Dentsu', 'TBS', 'Sotsu Music Publishing']",['Funimation'],['Gonzo'],"['Adventure', 'Comedy', 'Sci-Fi']",Super Power,Shounen
825,Boku no Kanojo ga Majimesugiru Sho-bitch na Ken,8159,826,6.24,118789.0,261596,424,TV,10,Finished Airing,Fall,2017,"['AT-X', 'Nippon Columbia', 'KlockWorx', 'Sony Music Communications', 'Toranoana', 'Glovision', 'Sammy', 'Kadokawa Media House', 'Production Ace', 'Kadokawa']",['Sentai Filmworks'],"['Diomedéa', 'Studio Blanc.']","['Comedy', 'Romance', 'Ecchi']","['Harem', 'School']",
826,Nurarihyon no Mago,1351,827,7.62,114602.0,261374,1325,TV,24,Finished Airing,Summer,2010,"['Yomiuri Telecasting', 'Yomiko Advertising', 'Pony Canyon', 'Toho', 'Shueisha', 'BS11', 'Hakuhodo DY Media Partners', 'Imagine']",['VIZ Media'],['Studio Deen'],"['Action', 'Supernatural']",Mythology,Shounen
827,Hajime no Ippo: New Challenger,64,828,8.66,152665.0,260967,1667,TV,26,Finished Airing,Winter,2009,"['VAP', 'Kodansha', 'Nippon Television Network']",['add some'],['Madhouse'],,Combat Sports,Shounen
828,Ao no Exorcist Movie,1442,829,7.58,137047.0,260596,398,Movie,1,Finished Airing,,2012,"['Aniplex', 'Shueisha']",['Aniplex of America'],['A-1 Pictures'],"['Action', 'Fantasy']","['Mythology', 'School']",Shounen
829,Tejina-senpai,7182,830,6.41,121071.0,259900,456,TV,12,Finished Airing,Summer,2019,"['Nihon Ad Systems', 'Kodansha', 'KlockWorx', 'flying DOG', 'Avex Pictures', 'Q-Tec', 'Docomo Anime Store', 'GYAO!', 'BS NTV', 'Marui Group']",['add some'],['LIDENFILMS'],"['Comedy', 'Ecchi']","['Performing Arts', 'Romantic Subtext', 'School']",Seinen
830,Saihate no Paladin,4827,831,6.84,114737.0,259823,1302,TV,12,Finished Airing,Fall,2021,"['DAX Production', 'Docomo Anime Store', 'bilibili', 'Overlap', 'Good Smile Film']",['add some'],"[""Children's Playground Entertainment""]","['Action', 'Adventure', 'Fantasy']","['Isekai', 'Reincarnation']",
831,Promare,657,833,7.94,126910.0,259804,3161,Movie,1,Finished Airing,,2019,"['Aniplex', 'Half H.P Studio', 'SANZIGEN', 'XFLAG', 'Toho Visual Entertainment', 'VV-ALKLINE', 'Deho Gallery']",['GKIDS'],['Trigger'],"['Action', 'Sci-Fi']","['Mecha', 'Super Power']",
832,Isekai Ojisan,774,832,7.88,70332.0,259642,1383,TV,13,Finished Airing,Summer,2022,"['Movic', 'AT-X', 'Sammy', 'BS11', 'Kadokawa Media House', 'Kadokawa']",['add some'],['AtelierPontdarc'],"['Comedy', 'Fantasy']","['Adult Cast', 'Isekai', 'Otaku Culture', 'Parody']",
833,Akuma no Riddle,6023,834,6.6,124088.0,258844,1017,TV,12,Finished Airing,Spring,2014,"['Mainichi Broadcasting System', 'Pony Canyon', 'DAX Production']",['Funimation'],['Diomedéa'],"['Action', 'Girls Love']",School,
834,Psycho-Pass Movie,1139,835,7.71,130610.0,258322,526,Movie,1,Finished Airing,,2015,"['Dentsu', 'Fuji TV', 'Nitroplus', 'Sony Music Entertainment', 'TOHO animation', 'Kyoraku Industrial Holdings']",['Funimation'],['Production I.G'],"['Action', 'Sci-Fi']","['Adult Cast', 'Detective', 'Military']",
835,Fate/Grand Order: Zettai Majuu Sensen Babylonia,667,836,7.94,121172.0,258299,2421,TV,21,Finished Airing,Fall,2019,"['Aniplex', 'Notes', 'Delightworks']",['Aniplex of America'],['CloverWorks'],"['Action', 'Fantasy', 'Supernatural']",Isekai,
836,Skip Beat!,482,837,8.08,135738.0,258020,5061,TV,25,Finished Airing,Fall,2008,"['Sotsu', 'Pony Canyon', 'Hakusensha', 'TV Tokyo Music']",['Pied Piper'],['Hal Film Maker'],"['Comedy', 'Drama', 'Romance']","['Love Polygon', 'Showbiz']",Shoujo
837,One Piece Film: Z,412,838,8.14,164132.0,257973,582,Movie,1,Finished Airing,,2012,['Shueisha'],['Funimation'],['Toei Animation'],"['Action', 'Adventure', 'Fantasy']",,Shounen
838,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen",5816,839,6.65,116416.0,257953,1218,TV,12,Finished Airing,Fall,2020,"['Pony Canyon', 'Bit grooove promotion', 'A3']",['Funimation'],['SILVER LINK.'],"['Action', 'Fantasy', 'Romance']",Military,
839,"Gaikotsu Kishi-sama, Tadaima Isekai e Odekakechuu",3173,840,7.19,125996.0,257541,1579,TV,12,Finished Airing,Spring,2022,"['Pony Canyon', 'AT-X', 'DAX Production', 'Docomo Anime Store', 'Overlap', 'Crunchyroll', 'Muse Communication', 'MAGNET']",['add some'],"['Studio Kai', 'HORNETS']","['Action', 'Fantasy']",Isekai,
840,Nyan Koi!,3425,841,7.14,132727.0,257258,579,TV,12,Finished Airing,Fall,2009,"['Pony Canyon', 'TBS', 'Movic', 'Flex Comix']",['Sentai Filmworks'],['AIC'],"['Comedy', 'Romance']",Harem,
841,Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,7596,842,6.34,128610.0,257094,826,TV,12,Finished Airing,Winter,2021,"['AT-X', 'NBCUniversal Entertainment Japan', 'Sammy', 'BS11', 'JR East Marketing & Communications', 'GREE', 'SB Creative', 'Tapioca']",['Funimation'],['LIDENFILMS'],"['Adventure', 'Fantasy']",,
842,Higurashi no Naku Koro ni Gou,3081,843,7.2,82732.0,256918,1435,TV,24,Finished Airing,Fall,2020,"['Frontier Works', 'Sotsu', 'MAGES.', 'Tokyo MX', 'Infinite', 'BS11', 'Daiichi Shokai', 'Kadokawa', 'ELF-IN']",['Funimation'],['Passione'],"['Horror', 'Mystery', 'Supernatural', 'Suspense']","['Gore', 'Psychological']",
843,Hachimitsu to Clover,569,844,8.01,81017.0,256901,4117,TV,24,Finished Airing,Spring,2005,"['Dentsu', 'Genco', 'Fuji TV', 'Asmik Ace', 'Shueisha']","['VIZ Media', 'Discotek Media']",['J.C.Staff'],"['Comedy', 'Drama', 'Romance']","['Adult Cast', 'Love Polygon', 'Visual Arts']",Josei
844,Zero kara Hajimeru Mahou no Sho,3776,845,7.07,122050.0,256823,596,TV,12,Finished Airing,Spring,2017,"['Sotsu', 'Lantis', 'Half H.P Studio', 'Happinet Pictures', 'Infinite']",['Sentai Filmworks'],['White Fox'],"['Action', 'Adventure', 'Fantasy']",Anthropomorphic,
845,Jitsu wa Watashi wa,4786,846,6.85,121536.0,256736,530,TV,13,Finished Airing,Summer,2015,"['TV Tokyo', 'Sotsu', 'MediaNet', 'Pony Canyon', 'AT-X', 'DAX Production', 'Asmik Ace', '3xCube', 'Akita Shoten', 'TMS Music']",['Discotek Media'],['TMS Entertainment'],"['Comedy', 'Fantasy', 'Romance']","['Harem', 'School', 'Vampire']",Shounen
846,Love Hina,3591,847,7.1,132873.0,256718,1447,TV,24,Finished Airing,Spring,2000,"['TV Tokyo', 'Yomiko Advertising']","['Funimation', 'Bandai Entertainment']",['Xebec'],"['Comedy', 'Romance', 'Ecchi']",Harem,Shounen
847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA,1416,848,7.59,157042.0,256077,469,OVA,1,Finished Airing,,2013,['add some'],['add some'],"[""Brain's Base""]","['Comedy', 'Romance']","['Love Polygon', 'School']",
848,"Clannad: After Story - Mou Hitotsu no Sekai, Kyou-hen",928,849,7.79,164160.0,255748,569,Special,1,Finished Airing,,2009,['Animation Do'],['Sentai Filmworks'],['Kyoto Animation'],"['Drama', 'Romance']",School,
849,Midara na Ao-chan wa Benkyou ga Dekinai,5339,850,6.73,126014.0,255634,570,TV,12,Finished Airing,Spring,2019,"['Mainichi Broadcasting System', 'Kodansha', 'DMM pictures']",['Sentai Filmworks'],['SILVER LINK.'],"['Comedy', 'Romance', 'Ecchi']",School,Shounen
850,Working'!!,872,851,7.82,147220.0,255271,452,TV,13,Finished Airing,Fall,2011,"['Aniplex', 'Yomiuri Telecasting', 'Rakuonsha']","['NIS America, Inc.']",['A-1 Pictures'],,"['Romantic Subtext', 'Workplace']",Seinen
851,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e Kayou II",3348,852,7.15,24759.0,254883,3646,TV,Unknown,Currently Airing,Winter,2023,"['Aniplex', 'Movic', 'AT-X', 'Tokyo MX', 'Q-Tec', 'Docomo Anime Store', 'Medicos Entertainment', 'BS11', 'Yomiuri TV Enterprise', 'Contents Seed', 'Kadokawa', 'ADK Marketing Solutions']",['Aniplex of America'],['SILVER LINK.'],"['Action', 'Fantasy']","['Mythology', 'Reincarnation', 'School']",
852,Flying Witch,1703,853,7.51,102738.0,254824,1282,TV,12,Finished Airing,Spring,2016,"['VAP', 'Kodansha', 'Magic Capsule', 'Nippon Television Network', 'RAB Aomori Broadcasting', 'Nippon Television Music']",['Sentai Filmworks'],['J.C.Staff'],"['Slice of Life', 'Supernatural']",Iyashikei,Shounen
853,Persona 4 the Animation,1730,854,7.5,124685.0,254257,2212,TV,25,Finished Airing,Fall,2011,"['Aniplex', 'AIC', 'Mainichi Broadcasting System', 'ASCII Media Works', 'Index']",['Sentai Filmworks'],['AIC ASTA'],"['Action', 'Adventure', 'Mystery', 'Sci-Fi', 'Supernatural']","['School', 'Super Power']",
854,Full Metal Panic! The Second Raid,674,855,7.93,144800.0,253140,1259,TV,13,Finished Airing,Summer,2005,"['WOWOW', 'Kadokawa Shoten', 'KlockWorx', 'Happinet Pictures']","['ADV Films', 'Funimation', 'Kadokawa Pictures USA']",['Kyoto Animation'],,"['Mecha', 'Military']",
855,Youjo Senki Movie,304,856,8.24,132920.0,252774,989,Movie,1,Finished Airing,,2019,"['AT-X', 'Sony Music Communications', 'Kadokawa', 'Kadokawa Animation']",['add some'],['Nut'],"['Action', 'Fantasy']","['Isekai', 'Military', 'Reincarnation']",
856,Hataraku Saibou!!,2306,857,7.35,85392.0,252642,560,TV,8,Finished Airing,Winter,2021,"['Aniplex', 'Kodansha', 'Magic Capsule']",['Aniplex of America'],['David Production'],,"['Anthropomorphic', 'Educational', 'Medical']",Shounen
857,"Yuusha, Yamemasu",3921,858,7.04,113018.0,252506,1609,TV,12,Finished Airing,Spring,2022,"['AT-X', 'flying DOG', 'Glovision', 'Kadokawa', 'Tencent Games']",['Sentai Filmworks'],['EMT Squared'],"['Action', 'Adventure', 'Comedy', 'Fantasy']",,
858,Neko no Ongaeshi,1070,859,7.73,158849.0,252324,1368,Movie,1,Finished Airing,,2002,['add some'],"['Disney Platform Distribution', 'GKIDS']",['Studio Ghibli'],"['Adventure', 'Award Winning', 'Drama', 'Fantasy']",Anthropomorphic,
859,Naruto: Shippuuden Movie 2 - Kizuna,2652,860,7.28,144825.0,252177,235,Movie,1,Finished Airing,,2008,"['TV Tokyo', 'Aniplex', 'Dentsu', 'Bandai', 'Toho', 'Studio Jack']",['VIZ Media'],['Pierrot'],"['Action', 'Adventure', 'Fantasy']",,Shounen
860,Devils Line,4797,861,6.84,106228.0,252010,1575,TV,12,Finished Airing,Spring,2018,"['Kodansha', 'King Records']",['Sentai Filmworks'],['Platinum Vision'],"['Action', 'Drama', 'Romance', 'Supernatural']","['Adult Cast', 'Vampire']",Seinen
861,Sakura Trick,4202,862,6.97,117464.0,251869,1504,TV,12,Finished Airing,Winter,2014,"['Pony Canyon', 'TBS']",['Sentai Filmworks'],['Studio Deen'],"['Comedy', 'Girls Love', 'Romance']",School,Seinen
862,Shuumatsu no Walküre,5468,863,6.71,143599.0,251792,1492,ONA,12,Finished Airing,,2021,"['Mainichi Broadcasting System', 'Warner Bros. Japan', 'KlockWorx', 'Coamix', 'Sammy']","['VIZ Media', 'Netflix']",['Graphinica'],"['Action', 'Drama', 'Fantasy']",Mythology,Seinen
863,Kokoro Connect: Michi Random,654,864,7.94,165115.0,251581,831,Special,4,Finished Airing,,2012,"['Starchild Records', 'Enterbrain']",['Sentai Filmworks'],['SILVER LINK.'],"['Drama', 'Romance', 'Supernatural']",School,
864,Psycho-Pass 3,1898,865,7.45,78155.0,251483,489,TV,8,Finished Airing,Fall,2019,"['Dentsu', 'Fuji TV', 'Nitroplus', 'Sony Music Entertainment', 'TOHO animation', 'MAGNET']",['add some'],['Production I.G'],"['Action', 'Sci-Fi', 'Suspense']","['Adult Cast', 'Detective', 'Psychological']",
865,Pokemon Movie 01: Mewtwo no Gyakushuu,1292,866,7.64,170375.0,251043,379,Movie,1,Finished Airing,,1998,"['TV Tokyo', 'Shogakukan-Shueisha Productions', 'Imagica', 'Studio Jack']","['4Kids Entertainment', 'Warner Bros. Pictures']",['OLM'],"['Action', 'Adventure', 'Award Winning', 'Comedy', 'Drama', 'Fantasy']",,Kids
866,Mushishi Zoku Shou 2nd Season,43,867,8.73,99569.0,250331,1379,TV,10,Finished Airing,Fall,2014,"['Aniplex', 'Kodansha', 'Delfi Sound']",['Aniplex of America'],['Artland'],"['Adventure', 'Fantasy', 'Mystery', 'Slice of Life', 'Supernatural']","['Adult Cast', 'Historical', 'Iyashikei']",Seinen
867,Chuunibyou demo Koi ga Shitai! Movie: Take On Me,441,869,8.11,133174.0,250061,1512,Movie,1,Finished Airing,,2018,"['Lantis', 'Pony Canyon', 'TBS']",['Sentai Filmworks'],['Kyoto Animation'],"['Comedy', 'Drama', 'Romance']",School,
868,Doukyuusei (Movie),257,868,8.29,133950.0,250045,5809,Movie,1,Finished Airing,,2016,"['Aniplex', 'Half H.P Studio']",['Aniplex of America'],['A-1 Pictures'],"['Boys Love', 'Romance']",School,
869,Hetalia Axis Powers,2695,870,7.28,124494.0,249441,4267,ONA,52,Finished Airing,,2009,"['Frontier Works', 'DAX Production']",['Funimation'],['Studio Deen'],,"['Anthropomorphic', 'Gag Humor', 'Historical', 'Parody']",
870,Darker than Black: Kuro no Keiyakusha Gaiden,694,871,7.92,138640.0,249167,821,Special,4,Finished Airing,,2010,['Square Enix'],['Funimation'],['Bones'],"['Action', 'Mystery', 'Sci-Fi']",Super Power,
871,Paripi Koumei,346,872,8.2,116331.0,248777,2359,TV,12,Finished Airing,Spring,2022,"['Mainichi Broadcasting System', 'Kodansha', 'Avex Pictures', 'DMM pictures', 'Bit grooove promotion']",['Sentai Filmworks'],['P.A. Works'],,"['Adult Cast', 'Music']",
872,Noragami Aragoto OVA,790,873,7.86,132549.0,248673,361,OVA,2,Finished Airing,,2015,['add some'],['add some'],['Bones'],"['Comedy', 'Fantasy']",Mythology,Shounen
873,Love Live! School Idol Project 2nd Season,980,874,7.77,144372.0,248515,2744,TV,13,Finished Airing,Spring,2014,"['Bandai Visual', 'Lantis', 'Bushiroad']","['NIS America, Inc.']",['Sunrise'],"['Award Winning', 'Slice of Life']","['Idols (Female)', 'Music', 'School']",
874,ef: A Tale of Memories.,745,875,7.89,105458.0,248276,2748,TV,12,Finished Airing,Fall,2007,['Rondo Robe'],['Sentai Filmworks'],['Shaft'],"['Drama', 'Mystery', 'Romance']",,
875,Love Stage!!,3096,876,7.2,138568.0,248128,1585,TV,10,Finished Airing,Summer,2014,['Kadokawa Shoten'],['Sentai Filmworks'],['J.C.Staff'],"['Boys Love', 'Comedy', 'Romance']","['Adult Cast', 'Otaku Culture', 'Showbiz']",
876,Kyoukai no Kanata Movie 2: I'll Be Here - Mirai-hen,392,877,8.16,128025.0,247708,1019,Movie,1,Finished Airing,,2015,['Shochiku'],['Sentai Filmworks'],['Kyoto Animation'],"['Action', 'Fantasy', 'Romance']",School,
877,To LOVE-Ru Darkness 2nd,1902,878,7.45,130121.0,247642,959,TV,12,Finished Airing,Summer,2015,"['TBS', 'Magic Capsule', 'Warner Bros. Japan', 'NBCUniversal Entertainment Japan', 'Shueisha']",['Sentai Filmworks'],['Xebec'],"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']","['Harem', 'School']",Shounen
878,New Game!!,1135,879,7.71,126339.0,247026,890,TV,12,Finished Airing,Summer,2017,"['Frontier Works', 'Media Factory', 'Movic', 'AT-X', 'Sony Music Communications', 'Houbunsha', 'MAGES.', 'Lawson']","['Funimation', 'Crunchyroll']",['Doga Kobo'],,"['CGDCT', 'Otaku Culture', 'Workplace']",
879,Bungou Stray Dogs: Dead Apple,692,881,7.92,138170.0,246950,1639,Movie,1,Finished Airing,,2018,['add some'],['Crunchyroll'],['Bones'],"['Action', 'Mystery', 'Supernatural']","['Adult Cast', 'Organized Crime', 'Super Power']",Seinen
880,Neon Genesis Evangelion: Death & Rebirth,1853,880,7.46,137680.0,246926,671,Movie,1,Finished Airing,,1997,"['Movic', 'Sega', 'TV Tokyo Music', 'Audio Tanaka']","['GKIDS', 'Manga Entertainment']","['Gainax', 'Production I.G']","['Drama', 'Sci-Fi']","['Mecha', 'Psychological']",
881,Choujin Koukousei-tachi wa Isekai demo Yoyuu de Ikinuku you desu!,7485,882,6.36,127399.0,246741,497,TV,12,Finished Airing,Fall,2019,"['Sotsu', 'MediaNet', 'Pony Canyon', 'AT-X', 'KlockWorx', 'BS Fuji', 'Tokyo MX', 'Bit Promotion', 'Happinet', 'Dream Shift', 'SB Creative']",['add some'],['Project No.9'],,Isekai,
882,Kuusen Madoushi Kouhosei no Kyoukan,7657,883,6.33,122355.0,246324,330,TV,12,Finished Airing,Summer,2015,['flying DOG'],['Funimation'],['Diomedéa'],"['Action', 'Drama', 'Fantasy']",School,
883,Shingeki! Kyojin Chuugakkou,3116,884,7.2,136307.0,245912,762,TV,12,Finished Airing,Fall,2015,"['Dentsu', 'Mainichi Broadcasting System', 'Pony Canyon', 'Kodansha', 'Pony Canyon Enterprise']",['Funimation'],['Production I.G'],,"['Parody', 'School']",Shounen
884,K: Missing Kings,1285,885,7.64,119651.0,245749,618,Movie,1,Finished Airing,,2014,"['Starchild Records', 'Mainichi Broadcasting System', 'KlockWorx', 'Glovision']",['VIZ Media'],['GoHands'],"['Action', 'Supernatural']",Super Power,
885,Junjou Romantica,1706,886,7.51,140480.0,245620,4391,TV,12,Finished Airing,Spring,2008,"['Frontier Works', 'Kadokawa Shoten', 'Memory-Tech', 'Romantica club !!']",['Nozomi Entertainment'],['Studio Deen'],"['Boys Love', 'Comedy', 'Drama', 'Romance']",,
886,Osananajimi ga Zettai ni Makenai Love Comedy,9101,887,6.07,107745.0,245469,1629,TV,12,Finished Airing,Spring,2021,"['Delfi Sound', 'Kadokawa']",['add some'],['Doga Kobo'],"['Comedy', 'Romance']","['Harem', 'School']",
887,Mahou Sensou,9653,888,5.97,112980.0,244722,322,TV,12,Finished Airing,Winter,2014,"['Media Factory', 'TBS', 'flying DOG']",['Sentai Filmworks'],['Madhouse'],"['Action', 'Fantasy']",,
888,Otome Game Sekai wa Mob ni Kibishii Sekai desu,2332,889,7.35,124032.0,244630,1703,TV,12,Finished Airing,Spring,2022,"['AT-X', 'Sammy', 'bilibili', 'Kadokawa Media House', 'Kadokawa', 'Micro Magazine Publishing', 'Micro House']",['Crunchyroll'],['ENGI'],,"['Isekai', 'Mecha', 'Reincarnation', 'School']",
889,Seitokai Yakuindomo*,1164,890,7.69,119856.0,244496,574,TV,13,Finished Airing,Winter,2014,['Starchild Records'],['Sentai Filmworks'],['GoHands'],,"['Gag Humor', 'School']",Shounen
890,Knight's & Magic,3706,891,7.08,123220.0,243850,933,TV,13,Finished Airing,Summer,2017,"['Bandai Visual', 'Genco', 'Lantis', 'AT-X', 'Magic Capsule', 'Q-Tec', 'Hakuhodo DY Music & Pictures']",['Funimation'],['8bit'],"['Action', 'Fantasy']","['Isekai', 'Mecha', 'Reincarnation', 'School']",
891,Medaka Box,4009,892,7.02,104986.0,243746,427,TV,12,Finished Airing,Spring,2012,"['TV Tokyo', 'Lantis', 'Media Factory', 'Hakoniwa Academy Student Council']",['Sentai Filmworks'],['Gainax'],"['Action', 'Comedy', 'Ecchi']","['Martial Arts', 'School', 'Super Power']",Shounen
892,Kamisama ni Natta Hi,5059,893,6.79,109456.0,243513,1530,TV,12,Finished Airing,Fall,2020,"['Aniplex', 'Movic', 'Visual Arts', 'Tokyo MX', 'Nagoya Broadcasting Network', 'ABC Animation']",['Aniplex of America'],['P.A. Works'],"['Drama', 'Fantasy']",,
893,Himouto! Umaru-chan R,2435,895,7.33,123763.0,243298,528,TV,12,Finished Airing,Fall,2017,"['AT-X', 'Flex Comix', 'TOHO animation', 'Good Smile Company', 'Shueisha', 'bilibili', 'BS11', 'Jinnan Studio', 'RAY']",['Sentai Filmworks'],['Doga Kobo'],,"['Otaku Culture', 'School']",Seinen
894,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,295,894,8.25,135326.0,243267,394,Special,1,Finished Airing,,2015,"['Frontier Works', 'Media Factory', 'Movic', 'AT-X', 'Kadokawa Pictures Japan', 'Nitroplus']",['add some'],['White Fox'],"['Sci-Fi', 'Suspense']",Time Travel,
895,Shaman King (2021),4548,896,6.89,63062.0,243071,1623,TV,52,Finished Airing,Spring,2021,"['TV Tokyo', 'Dentsu', 'King Records', 'Techno Sound']",['add some'],['Bridge'],"['Adventure', 'Comedy', 'Supernatural']",Super Power,Shounen
896,Persona 5 the Animation,6996,897,6.44,91755.0,242330,907,TV,26,Finished Airing,Spring,2018,"['Aniplex', 'A-1 Pictures', 'Movic', 'Atlus', 'Sammy', 'Sonilude']",['Aniplex of America'],['CloverWorks'],"['Action', 'Fantasy', 'Supernatural']",,
897,Goblin Slayer: Goblin's Crown,2767,898,7.26,111853.0,242280,384,Movie,1,Finished Airing,,2020,"['Sony Pictures Entertainment', 'Frontier Works', 'AT-X', 'Bushiroad', 'Hakuhodo DY Music & Pictures', 'Good Smile Film', 'SB Creative']",['add some'],['White Fox'],"['Action', 'Adventure', 'Fantasy']",,
898,High Score Girl,977,899,7.77,126677.0,241817,2663,TV,12,Finished Airing,Summer,2018,"['Square Enix', 'Warner Bros. Japan', 'KlockWorx', 'Good Smile Company', 'Netflix']",['add some'],['J.C.Staff'],,"['Love Polygon', 'Romantic Subtext', 'School', 'Video Game']",Seinen
899,Ranma ½,1005,900,7.76,115839.0,241433,3901,TV,161,Finished Airing,Spring,1989,"['Shogakukan-Shueisha Productions', 'Kitty Films', 'Fuji TV', 'Shogakukan']",['VIZ Media'],['Studio Deen'],"['Action', 'Comedy', 'Fantasy']","['Magical Sex Shift', 'Martial Arts']",Shounen
900,Kanokon,7306,901,6.39,116269.0,241081,582,TV,12,Finished Airing,Spring,2008,"['Media Factory', 'Movic', 'AT-X']",['Media Blasters'],['Xebec'],"['Comedy', 'Romance', 'Supernatural', 'Ecchi']","['Harem', 'School']",
901,"Tokyo Ghoul: ""Jack""",2512,902,7.31,136457.0,240376,401,OVA,1,Finished Airing,,2015,['add some'],['Funimation'],['Pierrot'],"['Action', 'Fantasy', 'Horror']","['Gore', 'Psychological', 'School']",Seinen
902,Natsume Yuujinchou San,90,903,8.58,112138.0,239965,1353,TV,13,Finished Airing,Summer,2011,"['Aniplex', 'Sakura Create']","['NIS America, Inc.']","[""Brain's Base""]","['Drama', 'Slice of Life', 'Supernatural']","['Iyashikei', 'Mythology']",Shoujo
903,Naruto: Shippuuden Movie 4 - The Lost Tower,2013,904,7.42,139146.0,239940,207,Movie,1,Finished Airing,,2010,['Toho'],['VIZ Media'],['Pierrot'],"['Action', 'Adventure', 'Fantasy']",Time Travel,Shounen
904,Planetes,277,905,8.27,73390.0,239291,3804,TV,26,Finished Airing,Fall,2003,"['Bandai Visual', 'NHK']",['Bandai Entertainment'],['Sunrise'],"['Award Winning', 'Drama', 'Romance', 'Sci-Fi']","['Adult Cast', 'Space', 'Workplace']",Seinen
905,Kakkou no Iinazuke,4225,906,6.97,79586.0,238999,2111,TV,24,Finished Airing,Spring,2022,"['TV Asahi', 'Kodansha', 'Crunchyroll', 'Kadokawa']",['add some'],"['SynergySP', 'Shin-Ei Animation']","['Comedy', 'Romance']",Harem,Shounen
906,Tensai Ouji no Akaji Kokka Saisei Jutsu,2105,907,7.4,109206.0,238424,1412,TV,12,Finished Airing,Winter,2022,"['AT-X', 'Studio Mausu', 'NBCUniversal Entertainment Japan', 'Tokyo MX', 'RAY', 'DMM pictures', 'BS NTV', 'SB Creative']",['add some'],['Yokohama Animation Lab'],"['Comedy', 'Fantasy']",,
907,Koi to Senkyo to Chocolate,4080,908,7.0,98857.0,238285,458,TV,12,Finished Airing,Summer,2012,"['Aniplex', 'AIC', 'Lantis', 'TBS', 'Magic Capsule']",['Sentai Filmworks'],['AIC Build'],"['Drama', 'Romance']","['Harem', 'School']",
908,Working!!!,625,909,7.97,123386.0,237552,924,TV,13,Finished Airing,Summer,2015,['Aniplex'],['Aniplex of America'],['A-1 Pictures'],"['Comedy', 'Romance']",Workplace,Seinen
