Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Licensors,Studios,Genres,Themes,Demographic
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Production I.G,Funimation,Wit Studio,Action,Military,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Production I.G,Funimation,Wit Studio,Action,Survival,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Production I.G,Funimation,Wit Studio,Drama,Gore,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Production I.G,Funimation,Wit Studio,Drama,Military,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Production I.G,Funimation,Wit Studio,Drama,Survival,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Dentsu,Funimation,Wit Studio,Action,Gore,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Dentsu,Funimation,Wit Studio,Action,Military,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Dentsu,Funimation,Wit Studio,Action,Survival,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Dentsu,Funimation,Wit Studio,Drama,Gore,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Dentsu,Funimation,Wit Studio,Drama,Military,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Dentsu,Funimation,Wit Studio,Drama,Survival,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Mainichi Broadcasting System,Funimation,Wit Studio,Action,Gore,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Mainichi Broadcasting System,Funimation,Wit Studio,Action,Military,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Mainichi Broadcasting System,Funimation,Wit Studio,Action,Survival,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Mainichi Broadcasting System,Funimation,Wit Studio,Drama,Gore,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Mainichi Broadcasting System,Funimation,Wit Studio,Drama,Military,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Mainichi Broadcasting System,Funimation,Wit Studio,Drama,Survival,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Pony Canyon,Funimation,Wit Studio,Action,Gore,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Pony Canyon,Funimation,Wit Studio,Action,Military,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Pony Canyon,Funimation,Wit Studio,Action,Survival,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Pony Canyon,Funimation,Wit Studio,Drama,Gore,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Pony Canyon,Funimation,Wit Studio,Drama,Military,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Pony Canyon,Funimation,Wit Studio,Drama,Survival,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Kodansha,Funimation,Wit Studio,Action,Gore,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Kodansha,Funimation,Wit Studio,Action,Military,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Kodansha,Funimation,Wit Studio,Action,Survival,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Kodansha,Funimation,Wit Studio,Drama,Gore,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Kodansha,Funimation,Wit Studio,Drama,Military,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Kodansha,Funimation,Wit Studio,Drama,Survival,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Techno Sound,Funimation,Wit Studio,Action,Gore,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Techno Sound,Funimation,Wit Studio,Action,Military,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Techno Sound,Funimation,Wit Studio,Action,Survival,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Techno Sound,Funimation,Wit Studio,Drama,Gore,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Techno Sound,Funimation,Wit Studio,Drama,Military,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Techno Sound,Funimation,Wit Studio,Drama,Survival,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Pony Canyon Enterprise,Funimation,Wit Studio,Action,Gore,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Pony Canyon Enterprise,Funimation,Wit Studio,Action,Military,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Pony Canyon Enterprise,Funimation,Wit Studio,Action,Survival,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Pony Canyon Enterprise,Funimation,Wit Studio,Drama,Gore,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Pony Canyon Enterprise,Funimation,Wit Studio,Drama,Military,Shounen
Shingeki no Kyojin Season 3 Part 2,6,27,9.06,1422409,2031135,54110,TV,10,Finished Airing,Spring,2019,Pony Canyon Enterprise,Funimation,Wit Studio,Drama,Survival,Shounen
Gintama: The Final,7,1588,9.05,59808,125093,3971,Movie,1,Finished Airing,,2021,TV Tokyo,Eleven Arts,Bandai Namco Pictures,Action,Gag Humor,Shounen
Gintama: The Final,7,1588,9.05,59808,125093,3971,Movie,1,Finished Airing,,2021,TV Tokyo,Eleven Arts,Bandai Namco Pictures,Action,Historical,Shounen
Gintama: The Final,7,1588,9.05,59808,125093,3971,Movie,1,Finished Airing,,2021,TV Tokyo,Eleven Arts,Bandai Namco Pictures,Action,Parody,Shounen
Gintama: The Final,7,1588,9.05,59808,125093,3971,Movie,1,Finished Airing,,2021,TV Tokyo,Eleven Arts,Bandai Namco Pictures,Action,Samurai,Shounen
Gintama: The Final,7,1588,9.05,59808,125093,3971,Movie,1,Finished Airing,,2021,TV Tokyo,Eleven Arts,Bandai Namco Pictures,Comedy,Gag Humor,Shounen
Gintama: The Final,7,1588,9.05,59808,125093,3971,Movie,1,Finished Airing,,2021,TV Tokyo,Eleven Arts,Bandai Namco Pictures,Comedy,Historical,Shounen
Gintama: The Final,7,1588,9.05,59808,125093,3971,Movie,1,Finished Airing,,2021,TV Tokyo,Eleven Arts,Bandai Namco Pictures,Comedy,Parody,Shounen
Gintama: The Final,7,1588,9.05,59808,125093,3971,Movie,1,Finished Airing,,2021,TV Tokyo,Eleven Arts,Bandai Namco Pictures,Comedy,Samurai,Shounen
Gintama: The Final,7,1588,9.05,59808,125093,3971,Movie,1,Finished Airing,,2021,TV Tokyo,Eleven Arts,Bandai Namco Pictures,Drama,Gag Humor,Shounen
Gintama: The Final,7,1588,9.05,59808,125093,3971,Movie,1,Finished Airing,,2021,TV Tokyo,Eleven Arts,Bandai Namco Pictures,Drama,Historical,Shounen
Gintama: The Final,7,1588,9.05,59808,125093,3971,Movie,1,Finished Airing,,2021,TV Tokyo,Eleven Arts,Bandai Namco Pictures,Drama,Parody,Shounen
Gintama: The Final,7,1588,9.05,59808,125093,3971,Movie,1,Finished Airing,,2021,TV Tokyo,Eleven Arts,Bandai Namco Pictures,Drama,Samurai,Shounen
Gintama: The Final,7,1588,9.05,59808,125093,3971,Movie,1,Finished Airing,,2021,TV Tokyo,Eleven Arts,Bandai Namco Pictures,Sci-Fi,Gag Humor,Shounen
Gintama: The Final,7,1588,9.05,59808,125093,3971,Movie,1,Finished Airing,,2021,TV Tokyo,Eleven Arts,Bandai Namco Pictures,Sci-Fi,Historical,Shounen
Gintama: The Final,7,1588,9.05,59808,125093,3971,Movie,1,Finished Airing,,2021,TV Tokyo,Eleven Arts,Bandai Namco Pictures,Sci-Fi,Parody,Shounen
Gintama: The Final,7,1588,9.05,59808,125093,3971,Movie,1,Finished Airing,,2021,TV Tokyo,Eleven Arts,Bandai Namco Pictures,Sci-Fi,Samurai,Shounen
Gintama: The Final,7,1588,9.05,59808,125093,3971,Movie,1,Finished Airing,,2021,Warner Bros. Japan,Eleven Arts,Bandai Namco Pictures,Action,Gag Humor,Shounen
Gintama: The Final,7,1588,9.05,59808,125093,3971,Movie,1,Finished Airing,,2021,Warner Bros. Japan,Eleven Arts,Bandai Namco Pictures,Action,Historical,Shounen
Gintama: The Final,7,1588,9.05,59808,125093,3971,Movie,1,Finished Airing,,2021,Warner Bros. Japan,Eleven Arts,Bandai Namco Pictures,Action,Parody,Shounen
Gintama: The Final,7,1588,9.05,59808,125093,3971,Movie,1,Finished Airing,,2021,Warner Bros. Japan,Eleven Arts,Bandai Namco Pictures,Action,Samurai,Shounen
Gintama: The Final,7,1588,9.05,59808,125093,3971,Movie,1,Finished Airing,,2021,Warner Bros. Japan,Eleven Arts,Bandai Namco Pictures,Comedy,Gag Humor,Shounen
Gintama: The Final,7,1588,9.05,59808,125093,3971,Movie,1,Finished Airing,,2021,Warner Bros. Japan,Eleven Arts,Bandai Namco Pictures,Comedy,Historical,Shounen
Gintama: The Final,7,1588,9.05,59808,125093,3971,Movie,1,Finished Airing,,2021,Warner Bros. Japan,Eleven Arts,Bandai Namco Pictures,Comedy,Parody,Shounen
Gintama: The Final,7,1588,9.05,59808,125093,3971,Movie,1,Finished Airing,,2021,Warner Bros. Japan,Eleven Arts,Bandai Namco Pictures,Comedy,Samurai,Shounen
Gintama: The Final,7,1588,9.05,59808,125093,3971,Movie,1,Finished Airing,,2021,Warner Bros. Japan,Eleven Arts,Bandai Namco Pictures,Drama,Gag Humor,Shounen
Gintama: The Final,7,1588,9.05,59808,125093,3971,Movie,1,Finished Airing,,2021,Warner Bros. Japan,Eleven Arts,Bandai Namco Pictures,Drama,Historical,Shounen
Gintama: The Final,7,1588,9.05,59808,125093,3971,Movie,1,Finished Airing,,2021,Warner Bros. Japan,Eleven Arts,Bandai Namco Pictures,Drama,Parody,Shounen
Gintama: The Final,7,1588,9.05,59808,125093,3971,Movie,1,Finished Airing,,2021,Warner Bros. Japan,Eleven Arts,Bandai Namco Pictures,Drama,Samurai,Shounen
Gintama: The Final,7,1588,9.05,59808,125093,3971,Movie,1,Finished Airing,,2021,Warner Bros. Japan,Eleven Arts,Bandai Namco Pictures,Sci-Fi,Gag Humor,Shounen
Gintama: The Final,7,1588,9.05,59808,125093,3971,Movie,1,Finished Airing,,2021,Warner Bros. Japan,Eleven Arts,Bandai Namco Pictures,Sci-Fi,Historical,Shounen
Gintama: The Final,7,1588,9.05,59808,125093,3971,Movie,1,Finished Airing,,2021,Warner Bros. Japan,Eleven Arts,Bandai Namco Pictures,Sci-Fi,Parody,Shounen
Gintama: The Final,7,1588,9.05,59808,125093,3971,Movie,1,Finished Airing,,2021,Warner Bros. Japan,Eleven Arts,Bandai Namco Pictures,Sci-Fi,Samurai,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,TV Tokyo,,Sunrise,Action,Gag Humor,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,TV Tokyo,,Sunrise,Action,Historical,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,TV Tokyo,,Sunrise,Action,Parody,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,TV Tokyo,,Sunrise,Action,Samurai,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,TV Tokyo,,Sunrise,Comedy,Gag Humor,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,TV Tokyo,,Sunrise,Comedy,Historical,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,TV Tokyo,,Sunrise,Comedy,Parody,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,TV Tokyo,,Sunrise,Comedy,Samurai,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,TV Tokyo,,Sunrise,Sci-Fi,Gag Humor,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,TV Tokyo,,Sunrise,Sci-Fi,Historical,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,TV Tokyo,,Sunrise,Sci-Fi,Parody,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,TV Tokyo,,Sunrise,Sci-Fi,Samurai,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Aniplex,,Sunrise,Action,Gag Humor,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Aniplex,,Sunrise,Action,Historical,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Aniplex,,Sunrise,Action,Parody,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Aniplex,,Sunrise,Action,Samurai,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Aniplex,,Sunrise,Comedy,Gag Humor,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Aniplex,,Sunrise,Comedy,Historical,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Aniplex,,Sunrise,Comedy,Parody,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Aniplex,,Sunrise,Comedy,Samurai,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Aniplex,,Sunrise,Sci-Fi,Gag Humor,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Aniplex,,Sunrise,Sci-Fi,Historical,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Aniplex,,Sunrise,Sci-Fi,Parody,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Aniplex,,Sunrise,Sci-Fi,Samurai,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Dentsu,,Sunrise,Action,Gag Humor,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Dentsu,,Sunrise,Action,Historical,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Dentsu,,Sunrise,Action,Parody,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Dentsu,,Sunrise,Action,Samurai,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Dentsu,,Sunrise,Comedy,Gag Humor,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Dentsu,,Sunrise,Comedy,Historical,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Dentsu,,Sunrise,Comedy,Parody,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Dentsu,,Sunrise,Comedy,Samurai,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Dentsu,,Sunrise,Sci-Fi,Gag Humor,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Dentsu,,Sunrise,Sci-Fi,Historical,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Dentsu,,Sunrise,Sci-Fi,Parody,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Dentsu,,Sunrise,Sci-Fi,Samurai,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Trinity Sound,,Sunrise,Action,Gag Humor,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Trinity Sound,,Sunrise,Action,Historical,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Trinity Sound,,Sunrise,Action,Parody,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Trinity Sound,,Sunrise,Action,Samurai,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Trinity Sound,,Sunrise,Comedy,Gag Humor,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Trinity Sound,,Sunrise,Comedy,Historical,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Trinity Sound,,Sunrise,Comedy,Parody,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Trinity Sound,,Sunrise,Comedy,Samurai,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Trinity Sound,,Sunrise,Sci-Fi,Gag Humor,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Trinity Sound,,Sunrise,Sci-Fi,Historical,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Trinity Sound,,Sunrise,Sci-Fi,Parody,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Trinity Sound,,Sunrise,Sci-Fi,Samurai,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Miracle Robo,,Sunrise,Action,Gag Humor,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Miracle Robo,,Sunrise,Action,Historical,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Miracle Robo,,Sunrise,Action,Parody,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Miracle Robo,,Sunrise,Action,Samurai,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Miracle Robo,,Sunrise,Comedy,Gag Humor,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Miracle Robo,,Sunrise,Comedy,Historical,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Miracle Robo,,Sunrise,Comedy,Parody,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Miracle Robo,,Sunrise,Comedy,Samurai,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Miracle Robo,,Sunrise,Sci-Fi,Gag Humor,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Miracle Robo,,Sunrise,Sci-Fi,Historical,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Miracle Robo,,Sunrise,Sci-Fi,Parody,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Miracle Robo,,Sunrise,Sci-Fi,Samurai,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Studio Jack,,Sunrise,Action,Gag Humor,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Studio Jack,,Sunrise,Action,Historical,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Studio Jack,,Sunrise,Action,Parody,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Studio Jack,,Sunrise,Action,Samurai,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Studio Jack,,Sunrise,Comedy,Gag Humor,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Studio Jack,,Sunrise,Comedy,Historical,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Studio Jack,,Sunrise,Comedy,Parody,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Studio Jack,,Sunrise,Comedy,Samurai,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Studio Jack,,Sunrise,Sci-Fi,Gag Humor,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Studio Jack,,Sunrise,Sci-Fi,Historical,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Studio Jack,,Sunrise,Sci-Fi,Parody,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Studio Jack,,Sunrise,Sci-Fi,Samurai,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Shueisha,,Sunrise,Action,Gag Humor,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Shueisha,,Sunrise,Action,Historical,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Shueisha,,Sunrise,Action,Parody,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Shueisha,,Sunrise,Action,Samurai,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Shueisha,,Sunrise,Comedy,Gag Humor,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Shueisha,,Sunrise,Comedy,Historical,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Shueisha,,Sunrise,Comedy,Parody,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Shueisha,,Sunrise,Comedy,Samurai,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Shueisha,,Sunrise,Sci-Fi,Gag Humor,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Shueisha,,Sunrise,Sci-Fi,Historical,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Shueisha,,Sunrise,Sci-Fi,Parody,Shounen
Gintama',8,385,9.04,221072,511112,7583,TV,51,Finished Airing,Spring,2011,Shueisha,,Sunrise,Sci-Fi,Samurai,Shounen
Hunter x Hunter (2011),9,10,9.04,1605770,2584223,195979,TV,148,Finished Airing,Fall,2011,VAP,VIZ Media,Madhouse,Action,,Shounen
