Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Themes,Demographic
Mahou Shoujo Lyrical Nanoha A's,615,2505,7.97,32693,62976,985,TV,13,Finished Airing,Fall,2005,Mahou Shoujo,
Mahou Shoujo Lyrical Nanoha A's,615,2505,7.97,32693,62976,985,TV,13,Finished Airing,Fall,2005,Super Power,
Major Movie: Yuujou no Winning Shot,616,4502,7.97,10994,19825,23,Movie,1,Finished Airing,,2008,Team Sports,Shounen
Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,617,2140,7.97,44868,80984,363,OVA,2,Finished Airing,,2001,Historical,Shounen
Rurouni Kenshin: Meiji Kenkaku Romantan - Seisou-hen,617,2140,7.97,44868,80984,363,OVA,2,Finished Airing,,2001,Samurai,Shounen
Saint Seiya: The Lost Canvas - Meiou Shinwa,618,1842,7.97,56997,103178,913,OVA,13,Finished Airing,,2009,Martial Arts,Shounen
Saint Seiya: The Lost Canvas - Meiou Shinwa,618,1842,7.97,56997,103178,913,OVA,13,Finished Airing,,2009,Super Power,Shounen
Sakasama no Patema,619,792,7.97,127929,274883,1372,Movie,1,Finished Airing,,2013,,
Shokugeki no Souma: San no Sara - Tootsuki Ressha-hen,620,266,7.97,404306,677299,1395,TV,12,Finished Airing,Spring,2018,School,Shounen
Akagami no Shirayuki-hime 2nd Season,621,628,7.97,187923,338261,1665,TV,12,Finished Airing,Winter,2016,,Shoujo
Durarara!!x2 Ten,622,539,7.97,194725,378460,754,TV,12,Finished Airing,Summer,2015,,
Fumetsu no Anata e 2nd Season,623,1002,7.97,27517,216558,1166,TV,20,Currently Airing,Fall,2022,,Shounen
Haibane Renmei,624,814,7.97,95766,266099,7144,TV,13,Finished Airing,Fall,2002,Psychological,
Working!!!,625,908,7.97,123200,237228,922,TV,13,Finished Airing,Summer,2015,Workplace,Seinen
Youjo Senki,626,181,7.97,461465,845561,11430,TV,12,Finished Airing,Winter,2017,Isekai,
Youjo Senki,626,181,7.97,461465,845561,11430,TV,12,Finished Airing,Winter,2017,Magical Sex Shift,
Youjo Senki,626,181,7.97,461465,845561,11430,TV,12,Finished Airing,Winter,2017,Military,
Youjo Senki,626,181,7.97,461465,845561,11430,TV,12,Finished Airing,Winter,2017,Reincarnation,
Yuri!!! on Ice: Yuri Plisetsky GPF in Barcelona EX - Welcome to The Madness,627,2184,7.97,33437,78589,255,Special,1,Finished Airing,,2017,Music,
Mairimashita! Iruma-kun 3rd Season,628,1462,7.96,22837,138838,1031,TV,21,Currently Airing,Fall,2022,Isekai,Shounen
Mairimashita! Iruma-kun 3rd Season,628,1462,7.96,22837,138838,1031,TV,21,Currently Airing,Fall,2022,Mythology,Shounen
Mairimashita! Iruma-kun 3rd Season,628,1462,7.96,22837,138838,1031,TV,21,Currently Airing,Fall,2022,School,Shounen
Noragami,629,25,7.96,1206195,2041767,32253,TV,12,Finished Airing,Winter,2014,Mythology,Shounen
Tennis no Ouji-sama: Zenkoku Taikai-hen - Final,630,3458,7.96,18853,34850,49,OVA,7,Finished Airing,,2008,,Shounen
Aria the Origination: Sono Choppiri Himitsu no Basho ni...,631,4392,7.96,9430,20830,28,Special,1,Finished Airing,,2008,Iyashikei,Shounen
Bungou Stray Dogs Wan!,632,1864,7.96,40539,101201,966,TV,12,Finished Airing,Winter,2021,,
Dragon Ball,633,147,7.96,628086,969122,14598,TV,153,Finished Airing,Winter,1986,Martial Arts,Shounen
Dragon Ball,633,147,7.96,628086,969122,14598,TV,153,Finished Airing,Winter,1986,Super Power,Shounen
Hokuto no Ken,634,1601,7.96,42320,123986,2178,TV,109,Finished Airing,Fall,1984,Martial Arts,Shounen
IDOLiSH7 Vibrato,635,5131,7.96,5293,14199,95,ONA,8,Finished Airing,,2018,Idols (Male),
IDOLiSH7 Vibrato,635,5131,7.96,5293,14199,95,ONA,8,Finished Airing,,2018,Music,
Kanon (2006),636,823,7.96,133044,262395,4330,TV,24,Finished Airing,Fall,2006,,
Kidou Keisatsu Patlabor 2 the Movie,637,3490,7.96,14987,33923,701,Movie,1,Finished Airing,,1993,Detective,
Kidou Keisatsu Patlabor 2 the Movie,637,3490,7.96,14987,33923,701,Movie,1,Finished Airing,,1993,Mecha,
Kidou Keisatsu Patlabor 2 the Movie,637,3490,7.96,14987,33923,701,Movie,1,Finished Airing,,1993,Military,
Aria the Benedizione,638,7299,7.95,1664,5916,20,Movie,1,Finished Airing,,2021,Iyashikei,Shounen
Girls & Panzer: Saishuushou Part 1,639,3044,7.95,20117,43900,127,Movie,1,Finished Airing,,2017,Military,
Girls & Panzer: Saishuushou Part 1,639,3044,7.95,20117,43900,127,Movie,1,Finished Airing,,2017,School,
Hikaru no Go: Hokuto Hai e no Michi,640,4208,7.95,12378,23116,34,Special,1,Finished Airing,,2004,Strategy Game,Shounen
Hyouge Mono,641,3922,7.95,4320,26699,294,TV,39,Finished Airing,Spring,2011,Adult Cast,Seinen
Hyouge Mono,641,3922,7.95,4320,26699,294,TV,39,Finished Airing,Spring,2011,Historical,Seinen
Hyouge Mono,641,3922,7.95,4320,26699,294,TV,39,Finished Airing,Spring,2011,Samurai,Seinen
Hyouge Mono,641,3922,7.95,4320,26699,294,TV,39,Finished Airing,Spring,2011,Visual Arts,Seinen
Kidou Senshi Gundam 0080: Pocket no Naka no Sensou,642,2694,7.95,30305,55264,923,OVA,6,Finished Airing,,1989,Mecha,
Kidou Senshi Gundam 0080: Pocket no Naka no Sensou,642,2694,7.95,30305,55264,923,OVA,6,Finished Airing,,1989,Military,
Kidou Senshi Gundam 0080: Pocket no Naka no Sensou,642,2694,7.95,30305,55264,923,OVA,6,Finished Airing,,1989,Space,
Kobato.,643,1322,7.95,59806,160929,1460,TV,24,Finished Airing,Fall,2009,Iyashikei,
"Komi-san wa, Comyushou desu.",644,212,7.95,398802,777072,11542,TV,12,Finished Airing,Fall,2021,Romantic Subtext,Shounen
"Komi-san wa, Comyushou desu.",644,212,7.95,398802,777072,11542,TV,12,Finished Airing,Fall,2021,School,Shounen
Kurenai no Buta,645,950,7.95,143505,227295,1885,Movie,1,Finished Airing,,1992,Historical,
Kurenai no Buta,645,950,7.95,143505,227295,1885,Movie,1,Finished Airing,,1992,Military,
Macross F Movie 2: Sayonara no Tsubasa,646,3934,7.95,13199,26540,120,Movie,1,Finished Airing,,2011,Mecha,
Macross F Movie 2: Sayonara no Tsubasa,646,3934,7.95,13199,26540,120,Movie,1,Finished Airing,,2011,Military,
Macross F Movie 2: Sayonara no Tsubasa,646,3934,7.95,13199,26540,120,Movie,1,Finished Airing,,2011,Music,
Macross F Movie 2: Sayonara no Tsubasa,646,3934,7.95,13199,26540,120,Movie,1,Finished Airing,,2011,Space,
Macross: Do You Remember Love?,647,2999,7.95,21428,44967,700,Movie,1,Finished Airing,,1984,Mecha,
Macross: Do You Remember Love?,647,2999,7.95,21428,44967,700,Movie,1,Finished Airing,,1984,Military,
Macross: Do You Remember Love?,647,2999,7.95,21428,44967,700,Movie,1,Finished Airing,,1984,Music,
Macross: Do You Remember Love?,647,2999,7.95,21428,44967,700,Movie,1,Finished Airing,,1984,Space,
Mawaru Penguindrum,648,750,7.95,104678,288691,7141,TV,24,Finished Airing,Summer,2011,Psychological,
Nurarihyon no Mago: Sennen Makyou,649,1344,7.95,81090,157156,627,TV,24,Finished Airing,Summer,2011,Mythology,Shounen
One Piece Film: Strong World Episode 0,650,2163,7.95,45084,79986,45,OVA,1,Finished Airing,,2010,,Shounen
Osomatsu-san,651,1284,7.95,64473,165992,3489,TV,25,Finished Airing,Fall,2015,Gag Humor,
Osomatsu-san,651,1284,7.95,64473,165992,3489,TV,25,Finished Airing,Fall,2015,Parody,
Otonari no Tenshi-sama ni Itsunomanika Dame Ningen ni Sareteita Ken,652,1325,7.95,28406,160773,1759,TV,12,Currently Airing,Winter,2023,School,
Phantom: Requiem for the Phantom,653,657,7.95,122230,322060,4414,TV,26,Finished Airing,Spring,2009,Organized Crime,Seinen
Tekkon Kinkreet,654,1816,7.95,42444,105609,1386,Movie,1,Finished Airing,,2006,Psychological,
Kokoro Connect: Michi Random,655,861,7.94,164987,251337,831,Special,4,Finished Airing,,2012,School,
Non Non Biyori,656,502,7.94,166473,405485,6075,TV,12,Finished Airing,Fall,2013,CGDCT,Seinen
Non Non Biyori,656,502,7.94,166473,405485,6075,TV,12,Finished Airing,Fall,2013,Iyashikei,Seinen
Non Non Biyori,656,502,7.94,166473,405485,6075,TV,12,Finished Airing,Fall,2013,School,Seinen
Promare,657,831,7.94,126601,259196,3162,Movie,1,Finished Airing,,2019,Mecha,
Promare,657,831,7.94,126601,259196,3162,Movie,1,Finished Airing,,2019,Super Power,
Takarajima,658,4603,7.94,6424,18826,258,TV,26,Finished Airing,Fall,1978,Historical,
Usagi Drop Specials,659,2384,7.94,39926,68363,38,Special,4,Finished Airing,,2011,Childcare,Josei
Usagi Drop Specials,659,2384,7.94,39926,68363,38,Special,4,Finished Airing,,2011,Iyashikei,Josei
Wotaku ni Koi wa Muzukashii,660,159,7.94,479708,900209,10791,TV,11,Finished Airing,Spring,2018,Adult Cast,
Wotaku ni Koi wa Muzukashii,660,159,7.94,479708,900209,10791,TV,11,Finished Airing,Spring,2018,Otaku Culture,
Wotaku ni Koi wa Muzukashii,660,159,7.94,479708,900209,10791,TV,11,Finished Airing,Spring,2018,Workplace,
Wotaku ni Koi wa Muzukashii OVA,661,1143,7.94,92381,186989,459,OVA,3,Finished Airing,,2019,Adult Cast,
Wotaku ni Koi wa Muzukashii OVA,661,1143,7.94,92381,186989,459,OVA,3,Finished Airing,,2019,Otaku Culture,
Wotaku ni Koi wa Muzukashii OVA,661,1143,7.94,92381,186989,459,OVA,3,Finished Airing,,2019,Workplace,
xxxHOLiC Movie: Manatsu no Yoru no Yume,662,2495,7.94,32847,63601,118,Movie,1,Finished Airing,,2005,Psychological,Seinen
Yowamushi Pedal,663,968,7.94,111277,222933,2276,TV,38,Finished Airing,Fall,2013,Racing,Shounen
5-toubun no Hanayome Movie,664,1177,7.94,59210,181799,2544,Movie,1,Finished Airing,,2022,Harem,Shounen
5-toubun no Hanayome Movie,664,1177,7.94,59210,181799,2544,Movie,1,Finished Airing,,2022,School,Shounen
Bishoujo Senshi Sailor Moon: Sailor Stars,665,1803,7.94,53921,107051,1172,TV,34,Finished Airing,Spring,1996,Mahou Shoujo,Shoujo
"Clannad: Mou Hitotsu no Sekai, Tomoyo-hen",666,728,7.94,197346,296229,843,Special,1,Finished Airing,,2008,School,
Doupo Cangqiong 4th Season,667,7360,7.94,2810,5784,87,ONA,24,Finished Airing,,2021,Martial Arts,
Doupo Cangqiong 4th Season,667,7360,7.94,2810,5784,87,ONA,24,Finished Airing,,2021,Mythology,
Fate/Grand Order: Zettai Majuu Sensen Babylonia,668,836,7.94,120826,257626,2424,TV,21,Finished Airing,Fall,2019,Isekai,
Fate/kaleid liner Prisma☆Illya Movie: Sekka no Chikai,669,2019,7.94,42586,89827,373,Movie,1,Finished Airing,,2017,,
Full Moon wo Sagashite,670,1824,7.94,46355,105007,1759,TV,52,Finished Airing,Spring,2002,Music,Shoujo
Kidou Senshi Gundam Thunderbolt,671,2779,7.94,25763,51776,373,ONA,4,Finished Airing,,2015,Mecha,
Kidou Senshi Gundam Thunderbolt,671,2779,7.94,25763,51776,373,ONA,4,Finished Airing,,2015,Military,
Kidou Senshi Gundam Thunderbolt,671,2779,7.94,25763,51776,373,ONA,4,Finished Airing,,2015,Space,
Kindaichi Shounen no Jikenbo,672,3807,7.94,7152,28578,225,TV,148,Finished Airing,Spring,1997,,Shounen
Kingdom,673,1081,7.94,68392,199771,1609,TV,38,Finished Airing,Summer,2012,Historical,Seinen
Kingdom,673,1081,7.94,68392,199771,1609,TV,38,Finished Airing,Summer,2012,Military,Seinen
Full Metal Panic! The Second Raid,674,854,7.93,144685,252922,1257,TV,13,Finished Airing,Summer,2005,Mecha,
Full Metal Panic! The Second Raid,674,854,7.93,144685,252922,1257,TV,13,Finished Airing,Summer,2005,Military,
Gochuumon wa Usagi desu ka? Bloom,675,2615,7.93,20221,58223,455,TV,12,Finished Airing,Fall,2020,CGDCT,
Gochuumon wa Usagi desu ka? Bloom,675,2615,7.93,20221,58223,455,TV,12,Finished Airing,Fall,2020,Iyashikei,
Gochuumon wa Usagi desu ka? Bloom,675,2615,7.93,20221,58223,455,TV,12,Finished Airing,Fall,2020,Workplace,
Hanamonogatari,676,497,7.93,229362,408728,1069,TV,5,Finished Airing,Summer,2014,,
Kidou Senshi Gundam Thunderbolt: December Sky,677,4345,7.93,11538,21431,168,Movie,1,Finished Airing,,2016,Mecha,
Kidou Senshi Gundam Thunderbolt: December Sky,677,4345,7.93,11538,21431,168,Movie,1,Finished Airing,,2016,Military,
Kidou Senshi Gundam Thunderbolt: December Sky,677,4345,7.93,11538,21431,168,Movie,1,Finished Airing,,2016,Space,
Kidou Senshi Gundam: Suisei no Majo,678,1866,7.93,41339,100663,815,TV,12,Finished Airing,Fall,2022,Mecha,
Kidou Senshi Gundam: Suisei no Majo,678,1866,7.93,41339,100663,815,TV,12,Finished Airing,Fall,2022,School,
Kidou Senshi Gundam: Suisei no Majo,678,1866,7.93,41339,100663,815,TV,12,Finished Airing,Fall,2022,Space,
Kimi to Boku. 2,679,2092,7.93,40630,85354,370,TV,13,Finished Airing,Spring,2012,Iyashikei,Shounen
Kimi to Boku. 2,679,2092,7.93,40630,85354,370,TV,13,Finished Airing,Spring,2012,School,Shounen
Log Horizon,680,124,7.93,554768,1065027,10079,TV,25,Finished Airing,Fall,2013,Adult Cast,
Log Horizon,680,124,7.93,554768,1065027,10079,TV,25,Finished Airing,Fall,2013,Video Game,
Mushoku Tensei: Isekai Ittara Honki Dasu - Eris no Goblin Toubatsu,681,1619,7.93,58796,121948,473,Special,1,Finished Airing,,2022,Isekai,
Mushoku Tensei: Isekai Ittara Honki Dasu - Eris no Goblin Toubatsu,681,1619,7.93,58796,121948,473,Special,1,Finished Airing,,2022,Reincarnation,
Nekomonogatari: Kuro,682,369,7.93,324133,528425,1197,TV,4,Finished Airing,Fall,2012,,
One Piece Film: Red,683,1757,7.93,47526,110436,1422,Movie,1,Finished Airing,,2022,Idols (Female),Shounen
Quanzhi Gaoshou 2,684,1754,7.93,39514,110505,547,ONA,12,Finished Airing,,2020,Video Game,
Touhai Densetsu Akagi: Yami ni Maiorita Tensai,685,1911,7.93,42262,97942,1215,TV,26,Finished Airing,Fall,2005,Adult Cast,Seinen
Touhai Densetsu Akagi: Yami ni Maiorita Tensai,685,1911,7.93,42262,97942,1215,TV,26,Finished Airing,Fall,2005,High Stakes Game,Seinen
Touhai Densetsu Akagi: Yami ni Maiorita Tensai,685,1911,7.93,42262,97942,1215,TV,26,Finished Airing,Fall,2005,Organized Crime,Seinen
Touhai Densetsu Akagi: Yami ni Maiorita Tensai,685,1911,7.93,42262,97942,1215,TV,26,Finished Airing,Fall,2005,Psychological,Seinen
Touhai Densetsu Akagi: Yami ni Maiorita Tensai,685,1911,7.93,42262,97942,1215,TV,26,Finished Airing,Fall,2005,Strategy Game,Seinen
Trigun: Badlands Rumble,686,1508,7.93,71525,133585,240,Movie,1,Finished Airing,,2010,Adult Cast,Shounen
Violet Evergarden: Recollections,687,4575,7.93,2768,19108,116,Special,1,Finished Airing,,2021,,
Wan Sheng Jie,688,4319,7.93,8218,21698,368,ONA,12,Finished Airing,,2020,Mythology,
Wan Sheng Jie 2,689,5934,7.93,5191,9964,53,ONA,12,Finished Airing,,2020,Mythology,
Yakitate!! Japan,690,1960,7.92,40086,94275,892,TV,69,Finished Airing,Fall,2004,,Shounen
Yuru Yuri San☆Hai!,691,1655,7.92,62902,119142,680,TV,12,Finished Airing,Fall,2015,CGDCT,
Yuru Yuri San☆Hai!,691,1655,7.92,62902,119142,680,TV,12,Finished Airing,Fall,2015,Gag Humor,
Yuru Yuri San☆Hai!,691,1655,7.92,62902,119142,680,TV,12,Finished Airing,Fall,2015,School,
Zetsuen no Tempest,692,339,7.92,253347,573021,6452,TV,24,Finished Airing,Fall,2012,Psychological,Shounen
Boku no Hero Academia 4th Season,693,53,7.92,988987,1586915,8194,TV,25,Finished Airing,Fall,2019,School,Shounen
Boku no Hero Academia 4th Season,693,53,7.92,988987,1586915,8194,TV,25,Finished Airing,Fall,2019,Super Power,Shounen
Bungou Stray Dogs: Dead Apple,694,883,7.92,137570,246003,1637,Movie,1,Finished Airing,,2018,Adult Cast,Seinen
Bungou Stray Dogs: Dead Apple,694,883,7.92,137570,246003,1637,Movie,1,Finished Airing,,2018,Organized Crime,Seinen
Bungou Stray Dogs: Dead Apple,694,883,7.92,137570,246003,1637,Movie,1,Finished Airing,,2018,Super Power,Seinen
City Hunter,695,2260,7.92,22414,74720,949,TV,51,Finished Airing,Spring,1987,,Shounen
Darker than Black: Kuro no Keiyakusha Gaiden,696,871,7.92,138533,248922,819,Special,4,Finished Airing,,2010,Super Power,
Eyeshield 21,697,1220,7.92,85484,175446,1969,TV,145,Finished Airing,Spring,2005,Team Sports,Shounen
Gake no Ue no Ponyo,698,372,7.92,350322,527440,3618,Movie,1,Finished Airing,,2008,,
Hidamari Sketch x Honeycomb,699,4250,7.92,9868,22534,177,TV,12,Finished Airing,Fall,2012,CGDCT,
Hidamari Sketch x Honeycomb,699,4250,7.92,9868,22534,177,TV,12,Finished Airing,Fall,2012,Iyashikei,
Hidamari Sketch x Honeycomb,699,4250,7.92,9868,22534,177,TV,12,Finished Airing,Fall,2012,School,
Hidamari Sketch x Honeycomb,699,4250,7.92,9868,22534,177,TV,12,Finished Airing,Fall,2012,Visual Arts,
Kono Oto Tomare!,700,796,7.92,107708,273524,2188,TV,13,Finished Airing,Spring,2019,Music,Shounen
Kono Oto Tomare!,700,796,7.92,107708,273524,2188,TV,13,Finished Airing,Spring,2019,Performing Arts,Shounen
Kono Oto Tomare!,700,796,7.92,107708,273524,2188,TV,13,Finished Airing,Spring,2019,School,Shounen
Kuuchuu Buranko,701,2029,7.92,24220,89330,1233,TV,11,Finished Airing,Fall,2009,Medical,
Kuuchuu Buranko,701,2029,7.92,24220,89330,1233,TV,11,Finished Airing,Fall,2009,Psychological,
Love Live! The School Idol Movie,702,1587,7.92,70979,125207,1189,Movie,1,Finished Airing,,2015,Idols (Female),
Love Live! The School Idol Movie,702,1587,7.92,70979,125207,1189,Movie,1,Finished Airing,,2015,Music,
Love Live! The School Idol Movie,702,1587,7.92,70979,125207,1189,Movie,1,Finished Airing,,2015,School,
Overlord,703,68,7.92,880216,1476200,24608,TV,13,Finished Airing,Summer,2015,Isekai,
Overlord III,704,187,7.92,515874,831340,5203,TV,13,Finished Airing,Summer,2018,Isekai,
SKET Dance: Imouto no Nayami ni Nayamu Ani ni Nayamu Imouto to Sono Nakama-tachi,705,4377,7.92,10890,21041,17,OVA,1,Finished Airing,,2013,School,Shounen
Tamako Love Story,706,584,7.92,166022,360300,2127,Movie,1,Finished Airing,,2014,,
Ore Monogatari!!,707,293,7.91,303536,632124,4819,TV,24,Finished Airing,Spring,2015,,Shoujo
Plastic Memories,708,165,7.91,445726,886727,11324,TV,13,Finished Airing,Spring,2015,,
Vampire Hunter D (2000),709,1247,7.91,86558,171884,1984,Movie,1,Finished Airing,,2000,Vampire,
Vanitas no Karte,710,432,7.91,183360,461870,6528,TV,12,Finished Airing,Summer,2021,Historical,Shounen
Vanitas no Karte,710,432,7.91,183360,461870,6528,TV,12,Finished Airing,Summer,2021,Vampire,Shounen
Bleach,711,40,7.91,1043314,1812339,66956,TV,366,Finished Airing,Fall,2004,,Shounen
Code Geass: Fukkatsu no Lelouch,712,732,7.91,129666,295001,1937,Movie,1,Finished Airing,,2019,Mecha,
Code Geass: Fukkatsu no Lelouch,712,732,7.91,129666,295001,1937,Movie,1,Finished Airing,,2019,Military,
Code Geass: Fukkatsu no Lelouch,712,732,7.91,129666,295001,1937,Movie,1,Finished Airing,,2019,Super Power,
Detective Conan OVA 09: The Stranger in 10 Years...,713,4458,7.91,10615,20251,14,OVA,1,Finished Airing,,2009,Detective,Shounen
Final Fantasy VII: Advent Children Complete,714,1552,7.91,80559,128222,755,OVA,1,Finished Airing,,2009,Super Power,
Hanasaku Iroha,715,668,7.91,124582,318154,2527,TV,26,Finished Airing,Spring,2011,Workplace,
Kaleido Star,716,2130,7.91,34302,81756,1262,TV,51,Finished Airing,Spring,2003,Performing Arts,
Boku no Hero Academia,717,6,7.9,1934636,2818456,52847,TV,13,Finished Airing,Spring,2016,School,Shounen
Boku no Hero Academia,717,6,7.9,1934636,2818456,52847,TV,13,Finished Airing,Spring,2016,Super Power,Shounen
Cike Wu Liuqi,718,2095,7.9,42263,84967,1172,ONA,10,Finished Airing,,2018,Martial Arts,
Cike Wu Liuqi,718,2095,7.9,42263,84967,1172,ONA,10,Finished Airing,,2018,Super Power,
Date A Live II: Kurumi Star Festival,719,1226,7.9,106282,174875,1027,OVA,1,Finished Airing,,2014,,
Drifters,720,367,7.9,257624,532149,3817,TV,12,Finished Airing,Fall,2016,Adult Cast,Seinen
Drifters,720,367,7.9,257624,532149,3817,TV,12,Finished Airing,Fall,2016,Historical,Seinen
Drifters,720,367,7.9,257624,532149,3817,TV,12,Finished Airing,Fall,2016,Isekai,Seinen
Drifters,720,367,7.9,257624,532149,3817,TV,12,Finished Airing,Fall,2016,Samurai,Seinen
Ergo Proxy,721,315,7.9,226747,608018,12731,TV,23,Finished Airing,Winter,2006,Psychological,
Gakuen Babysitters,722,697,7.9,155329,309153,2944,TV,12,Finished Airing,Winter,2018,Childcare,Shoujo
Gakuen Babysitters,722,697,7.9,155329,309153,2944,TV,12,Finished Airing,Winter,2018,Iyashikei,Shoujo
Gakuen Babysitters,722,697,7.9,155329,309153,2944,TV,12,Finished Airing,Winter,2018,School,Shoujo
Ginga Sengoku Gunyuuden Rai,723,5060,7.9,4891,14718,80,TV,52,Finished Airing,Spring,1994,Space,Shounen
Hidamari Sketch x ☆☆☆,724,3936,7.9,12484,26525,151,TV,12,Finished Airing,Winter,2010,CGDCT,
Hidamari Sketch x ☆☆☆,724,3936,7.9,12484,26525,151,TV,12,Finished Airing,Winter,2010,Iyashikei,
Hidamari Sketch x ☆☆☆,724,3936,7.9,12484,26525,151,TV,12,Finished Airing,Winter,2010,School,
Hidamari Sketch x ☆☆☆,724,3936,7.9,12484,26525,151,TV,12,Finished Airing,Winter,2010,Visual Arts,
Ie Naki Ko Remy,725,4534,7.9,8336,19535,109,TV,23,Finished Airing,Fall,1996,Historical,
JoJo no Kimyou na Bouken (TV),726,61,7.9,987068,1531303,35210,TV,26,Finished Airing,Fall,2012,Vampire,Shounen
Jormungand: Perfect Order,727,1173,7.9,99643,182110,701,TV,12,Finished Airing,Fall,2012,Organized Crime,Seinen
Kotonoha no Niwa,728,193,7.9,487444,806848,6669,Movie,1,Finished Airing,,2013,Visual Arts,
Lupin III (2015),729,2413,7.9,21389,67282,432,TV,24,Finished Airing,Fall,2015,Adult Cast,Seinen
Macross,730,1846,7.9,34846,102910,1662,TV,36,Finished Airing,Fall,1982,Mecha,
Macross,730,1846,7.9,34846,102910,1662,TV,36,Finished Airing,Fall,1982,Military,
Macross,730,1846,7.9,34846,102910,1662,TV,36,Finished Airing,Fall,1982,Music,
Macross,730,1846,7.9,34846,102910,1662,TV,36,Finished Airing,Fall,1982,Space,
One Piece Film: Gold,731,1114,7.9,115232,192783,360,Movie,1,Finished Airing,,2016,,Shounen
Sakigake!! Cromartie Koukou,732,1515,7.9,52186,132586,1575,TV,26,Finished Airing,Fall,2003,Delinquents,Shounen
Sakigake!! Cromartie Koukou,732,1515,7.9,52186,132586,1575,TV,26,Finished Airing,Fall,2003,Gag Humor,Shounen
Sakigake!! Cromartie Koukou,732,1515,7.9,52186,132586,1575,TV,26,Finished Airing,Fall,2003,School,Shounen
Shirokuma Cafe,733,2013,7.9,22450,90298,910,TV,50,Finished Airing,Spring,2012,Anthropomorphic,Josei
