Title,Rank,Popularity,Score,Score_Count,Members,Favorites,Type,Episodes,Status,Season,Year,Producers,Demographic
Himouto! Umaru-chan R,2435,895,7.33,123763.0,243298,528,TV,12,Finished Airing,Fall,2017,AT-X,Seinen
Himouto! Umaru-chan R,2435,895,7.33,123763.0,243298,528,TV,12,Finished Airing,Fall,2017,Flex Comix,Seinen
Himouto! Umaru-chan R,2435,895,7.33,123763.0,243298,528,TV,12,Finished Airing,Fall,2017,TOHO animation,Seinen
Himouto! Umaru-chan R,2435,895,7.33,123763.0,243298,528,TV,12,Finished Airing,Fall,2017,Good Smile Company,Seinen
Himouto! Umaru-chan R,2435,895,7.33,123763.0,243298,528,TV,12,Finished Airing,Fall,2017,Shueisha,Seinen
Himouto! Umaru-chan R,2435,895,7.33,123763.0,243298,528,TV,12,Finished Airing,Fall,2017,bilibili,Seinen
Himouto! Umaru-chan R,2435,895,7.33,123763.0,243298,528,TV,12,Finished Airing,Fall,2017,BS11,Seinen
Himouto! Umaru-chan R,2435,895,7.33,123763.0,243298,528,TV,12,Finished Airing,Fall,2017,Jinnan Studio,Seinen
Himouto! Umaru-chan R,2435,895,7.33,123763.0,243298,528,TV,12,Finished Airing,Fall,2017,RAY,Seinen
Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,295,894,8.25,135326.0,243267,394,Special,1,Finished Airing,,2015,Frontier Works,
Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,295,894,8.25,135326.0,243267,394,Special,1,Finished Airing,,2015,Media Factory,
Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,295,894,8.25,135326.0,243267,394,Special,1,Finished Airing,,2015,Movic,
Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,295,894,8.25,135326.0,243267,394,Special,1,Finished Airing,,2015,AT-X,
Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,295,894,8.25,135326.0,243267,394,Special,1,Finished Airing,,2015,Kadokawa Pictures Japan,
Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,295,894,8.25,135326.0,243267,394,Special,1,Finished Airing,,2015,Nitroplus,
Shaman King (2021),4548,896,6.89,63062.0,243071,1623,TV,52,Finished Airing,Spring,2021,TV Tokyo,Shounen
Shaman King (2021),4548,896,6.89,63062.0,243071,1623,TV,52,Finished Airing,Spring,2021,Dentsu,Shounen
Shaman King (2021),4548,896,6.89,63062.0,243071,1623,TV,52,Finished Airing,Spring,2021,King Records,Shounen
Shaman King (2021),4548,896,6.89,63062.0,243071,1623,TV,52,Finished Airing,Spring,2021,Techno Sound,Shounen
Persona 5 the Animation,6996,897,6.44,91755.0,242330,907,TV,26,Finished Airing,Spring,2018,Aniplex,
Persona 5 the Animation,6996,897,6.44,91755.0,242330,907,TV,26,Finished Airing,Spring,2018,A-1 Pictures,
Persona 5 the Animation,6996,897,6.44,91755.0,242330,907,TV,26,Finished Airing,Spring,2018,Movic,
Persona 5 the Animation,6996,897,6.44,91755.0,242330,907,TV,26,Finished Airing,Spring,2018,Atlus,
Persona 5 the Animation,6996,897,6.44,91755.0,242330,907,TV,26,Finished Airing,Spring,2018,Sammy,
Persona 5 the Animation,6996,897,6.44,91755.0,242330,907,TV,26,Finished Airing,Spring,2018,Sonilude,
Goblin Slayer: Goblin's Crown,2767,898,7.26,111853.0,242280,384,Movie,1,Finished Airing,,2020,Sony Pictures Entertainment,
Goblin Slayer: Goblin's Crown,2767,898,7.26,111853.0,242280,384,Movie,1,Finished Airing,,2020,Frontier Works,
Goblin Slayer: Goblin's Crown,2767,898,7.26,111853.0,242280,384,Movie,1,Finished Airing,,2020,AT-X,
Goblin Slayer: Goblin's Crown,2767,898,7.26,111853.0,242280,384,Movie,1,Finished Airing,,2020,Bushiroad,
Goblin Slayer: Goblin's Crown,2767,898,7.26,111853.0,242280,384,Movie,1,Finished Airing,,2020,Hakuhodo DY Music & Pictures,
Goblin Slayer: Goblin's Crown,2767,898,7.26,111853.0,242280,384,Movie,1,Finished Airing,,2020,Good Smile Film,
Goblin Slayer: Goblin's Crown,2767,898,7.26,111853.0,242280,384,Movie,1,Finished Airing,,2020,SB Creative,
High Score Girl,977,899,7.77,126677.0,241817,2663,TV,12,Finished Airing,Summer,2018,Square Enix,Seinen
High Score Girl,977,899,7.77,126677.0,241817,2663,TV,12,Finished Airing,Summer,2018,Warner Bros. Japan,Seinen
High Score Girl,977,899,7.77,126677.0,241817,2663,TV,12,Finished Airing,Summer,2018,KlockWorx,Seinen
High Score Girl,977,899,7.77,126677.0,241817,2663,TV,12,Finished Airing,Summer,2018,Good Smile Company,Seinen
High Score Girl,977,899,7.77,126677.0,241817,2663,TV,12,Finished Airing,Summer,2018,Netflix,Seinen
Ranma ½,1005,900,7.76,115839.0,241433,3901,TV,161,Finished Airing,Spring,1989,Shogakukan-Shueisha Productions,Shounen
Ranma ½,1005,900,7.76,115839.0,241433,3901,TV,161,Finished Airing,Spring,1989,Kitty Films,Shounen
Ranma ½,1005,900,7.76,115839.0,241433,3901,TV,161,Finished Airing,Spring,1989,Fuji TV,Shounen
Ranma ½,1005,900,7.76,115839.0,241433,3901,TV,161,Finished Airing,Spring,1989,Shogakukan,Shounen
Kanokon,7306,901,6.39,116269.0,241081,582,TV,12,Finished Airing,Spring,2008,Media Factory,
Kanokon,7306,901,6.39,116269.0,241081,582,TV,12,Finished Airing,Spring,2008,Movic,
Kanokon,7306,901,6.39,116269.0,241081,582,TV,12,Finished Airing,Spring,2008,AT-X,
"Tokyo Ghoul: ""Jack""",2512,902,7.31,136457.0,240376,401,OVA,1,Finished Airing,,2015,,Seinen
Natsume Yuujinchou San,90,903,8.58,112138.0,239965,1353,TV,13,Finished Airing,Summer,2011,Aniplex,Shoujo
Natsume Yuujinchou San,90,903,8.58,112138.0,239965,1353,TV,13,Finished Airing,Summer,2011,Sakura Create,Shoujo
Naruto: Shippuuden Movie 4 - The Lost Tower,2013,904,7.42,139146.0,239940,207,Movie,1,Finished Airing,,2010,Toho,Shounen
Planetes,277,905,8.27,73390.0,239291,3804,TV,26,Finished Airing,Fall,2003,Bandai Visual,Seinen
Planetes,277,905,8.27,73390.0,239291,3804,TV,26,Finished Airing,Fall,2003,NHK,Seinen
Kakkou no Iinazuke,4225,906,6.97,79586.0,238999,2111,TV,24,Finished Airing,Spring,2022,TV Asahi,Shounen
Kakkou no Iinazuke,4225,906,6.97,79586.0,238999,2111,TV,24,Finished Airing,Spring,2022,Kodansha,Shounen
Kakkou no Iinazuke,4225,906,6.97,79586.0,238999,2111,TV,24,Finished Airing,Spring,2022,Crunchyroll,Shounen
Kakkou no Iinazuke,4225,906,6.97,79586.0,238999,2111,TV,24,Finished Airing,Spring,2022,Kadokawa,Shounen
Tensai Ouji no Akaji Kokka Saisei Jutsu,2105,907,7.4,109206.0,238424,1412,TV,12,Finished Airing,Winter,2022,AT-X,
Tensai Ouji no Akaji Kokka Saisei Jutsu,2105,907,7.4,109206.0,238424,1412,TV,12,Finished Airing,Winter,2022,Studio Mausu,
Tensai Ouji no Akaji Kokka Saisei Jutsu,2105,907,7.4,109206.0,238424,1412,TV,12,Finished Airing,Winter,2022,NBCUniversal Entertainment Japan,
Tensai Ouji no Akaji Kokka Saisei Jutsu,2105,907,7.4,109206.0,238424,1412,TV,12,Finished Airing,Winter,2022,Tokyo MX,
Tensai Ouji no Akaji Kokka Saisei Jutsu,2105,907,7.4,109206.0,238424,1412,TV,12,Finished Airing,Winter,2022,RAY,
Tensai Ouji no Akaji Kokka Saisei Jutsu,2105,907,7.4,109206.0,238424,1412,TV,12,Finished Airing,Winter,2022,DMM pictures,
Tensai Ouji no Akaji Kokka Saisei Jutsu,2105,907,7.4,109206.0,238424,1412,TV,12,Finished Airing,Winter,2022,BS NTV,
Tensai Ouji no Akaji Kokka Saisei Jutsu,2105,907,7.4,109206.0,238424,1412,TV,12,Finished Airing,Winter,2022,SB Creative,
Koi to Senkyo to Chocolate,4080,908,7.0,98857.0,238285,458,TV,12,Finished Airing,Summer,2012,Aniplex,
Koi to Senkyo to Chocolate,4080,908,7.0,98857.0,238285,458,TV,12,Finished Airing,Summer,2012,AIC,
Koi to Senkyo to Chocolate,4080,908,7.0,98857.0,238285,458,TV,12,Finished Airing,Summer,2012,Lantis,
Koi to Senkyo to Chocolate,4080,908,7.0,98857.0,238285,458,TV,12,Finished Airing,Summer,2012,TBS,
Koi to Senkyo to Chocolate,4080,908,7.0,98857.0,238285,458,TV,12,Finished Airing,Summer,2012,Magic Capsule,
Working!!!,625,909,7.97,123386.0,237552,924,TV,13,Finished Airing,Summer,2015,Aniplex,Seinen
Tokyo Revengers: Seiya Kessen-hen,1237,911,7.66,29945.0,237001,1739,TV,13,Currently Airing,Winter,2023,Mainichi Broadcasting System,Shounen
Tokyo Revengers: Seiya Kessen-hen,1237,911,7.66,29945.0,237001,1739,TV,13,Currently Airing,Winter,2023,Pony Canyon,Shounen
Tokyo Revengers: Seiya Kessen-hen,1237,911,7.66,29945.0,237001,1739,TV,13,Currently Airing,Winter,2023,Kodansha,Shounen
Tokyo Revengers: Seiya Kessen-hen,1237,911,7.66,29945.0,237001,1739,TV,13,Currently Airing,Winter,2023,AT-X,Shounen
Tokyo Revengers: Seiya Kessen-hen,1237,911,7.66,29945.0,237001,1739,TV,13,Currently Airing,Winter,2023,Ultra Super Pictures,Shounen
Tokyo Revengers: Seiya Kessen-hen,1237,911,7.66,29945.0,237001,1739,TV,13,Currently Airing,Winter,2023,Studio Mausu,Shounen
Tokyo Revengers: Seiya Kessen-hen,1237,911,7.66,29945.0,237001,1739,TV,13,Currently Airing,Winter,2023,Sammy,Shounen
Gankutsuou,416,910,8.14,71497.0,237127,3761,TV,24,Finished Airing,Fall,2004,GDH,
Gankutsuou,416,910,8.14,71497.0,237127,3761,TV,24,Finished Airing,Fall,2004,TV Asahi,
Gankutsuou,416,910,8.14,71497.0,237127,3761,TV,24,Finished Airing,Fall,2004,Media Factory,
Gankutsuou,416,910,8.14,71497.0,237127,3761,TV,24,Finished Airing,Fall,2004,Sotsu Music Publishing,
Mamahaha no Tsurego ga Motokano datta,5127,912,6.77,100340.0,237154,1422,TV,12,Finished Airing,Summer,2022,Sotsu,
Mamahaha no Tsurego ga Motokano datta,5127,912,6.77,100340.0,237154,1422,TV,12,Finished Airing,Summer,2022,Pony Canyon,
Mamahaha no Tsurego ga Motokano datta,5127,912,6.77,100340.0,237154,1422,TV,12,Finished Airing,Summer,2022,Movic,
Mamahaha no Tsurego ga Motokano datta,5127,912,6.77,100340.0,237154,1422,TV,12,Finished Airing,Summer,2022,AT-X,
Mamahaha no Tsurego ga Motokano datta,5127,912,6.77,100340.0,237154,1422,TV,12,Finished Airing,Summer,2022,KlockWorx,
Mamahaha no Tsurego ga Motokano datta,5127,912,6.77,100340.0,237154,1422,TV,12,Finished Airing,Summer,2022,Asmik Ace,
Mamahaha no Tsurego ga Motokano datta,5127,912,6.77,100340.0,237154,1422,TV,12,Finished Airing,Summer,2022,BS Fuji,
Mamahaha no Tsurego ga Motokano datta,5127,912,6.77,100340.0,237154,1422,TV,12,Finished Airing,Summer,2022,DMM pictures,
Mamahaha no Tsurego ga Motokano datta,5127,912,6.77,100340.0,237154,1422,TV,12,Finished Airing,Summer,2022,BS NTV,
Mamahaha no Tsurego ga Motokano datta,5127,912,6.77,100340.0,237154,1422,TV,12,Finished Airing,Summer,2022,Kadokawa,
Mamahaha no Tsurego ga Motokano datta,5127,912,6.77,100340.0,237154,1422,TV,12,Finished Airing,Summer,2022,Yomiuri Shimbun,
Mamahaha no Tsurego ga Motokano datta,5127,912,6.77,100340.0,237154,1422,TV,12,Finished Airing,Summer,2022,APDREAM,
Mamahaha no Tsurego ga Motokano datta,5127,912,6.77,100340.0,237154,1422,TV,12,Finished Airing,Summer,2022,Bit grooove promotion,
Mamahaha no Tsurego ga Motokano datta,5127,912,6.77,100340.0,237154,1422,TV,12,Finished Airing,Summer,2022,Happinet Phantom Studios,
Mamahaha no Tsurego ga Motokano datta,5127,912,6.77,100340.0,237154,1422,TV,12,Finished Airing,Summer,2022,Bergamo,
Toaru Majutsu no Index III,4962,913,6.81,93861.0,236963,810,TV,26,Finished Airing,Fall,2018,Square Enix,
Toaru Majutsu no Index III,4962,913,6.81,93861.0,236963,810,TV,26,Finished Airing,Fall,2018,Movic,
Toaru Majutsu no Index III,4962,913,6.81,93861.0,236963,810,TV,26,Finished Airing,Fall,2018,AT-X,
Toaru Majutsu no Index III,4962,913,6.81,93861.0,236963,810,TV,26,Finished Airing,Fall,2018,Warner Bros. Japan,
Toaru Majutsu no Index III,4962,913,6.81,93861.0,236963,810,TV,26,Finished Airing,Fall,2018,NBCUniversal Entertainment Japan,
Toaru Majutsu no Index III,4962,913,6.81,93861.0,236963,810,TV,26,Finished Airing,Fall,2018,Kadokawa,
Angel Beats! Another Epilogue,1907,914,7.45,141064.0,236888,229,Special,1,Finished Airing,,2010,Aniplex,
Angel Beats! Another Epilogue,1907,914,7.45,141064.0,236888,229,Special,1,Finished Airing,,2010,Visual Arts,
Zoku Natsume Yuujinchou,103,915,8.55,119500.0,236585,1401,TV,13,Finished Airing,Winter,2009,Aniplex,Shoujo
Zoku Natsume Yuujinchou,103,915,8.55,119500.0,236585,1401,TV,13,Finished Airing,Winter,2009,Nihon Ad Systems,Shoujo
White Album 2,1361,916,7.62,106520.0,236352,3232,TV,13,Finished Airing,Fall,2013,Starchild Records,
Sirius,4169,917,6.98,106193.0,235682,666,TV,12,Finished Airing,Summer,2018,Sotsu,
Sirius,4169,917,6.98,106193.0,235682,666,TV,12,Finished Airing,Summer,2018,Warner Bros. Japan,
Sirius,4169,917,6.98,106193.0,235682,666,TV,12,Finished Airing,Summer,2018,Infinite,
Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,1986,918,7.43,141968.0,235576,509,Movie,1,Finished Airing,,2007,Shueisha,Shounen
Vanitas no Karte Part 2,330,919,8.21,98473.0,235544,2476,TV,12,Finished Airing,Winter,2022,Aniplex,Shounen
Vanitas no Karte Part 2,330,919,8.21,98473.0,235544,2476,TV,12,Finished Airing,Winter,2022,Square Enix,Shounen
Vanitas no Karte Part 2,330,919,8.21,98473.0,235544,2476,TV,12,Finished Airing,Winter,2022,Hakuhodo DY Music & Pictures,Shounen
Vanitas no Karte Part 2,330,919,8.21,98473.0,235544,2476,TV,12,Finished Airing,Winter,2022,Contents Seed,Shounen
Kimetsu no Yaiba: Katanakaji no Sato-hen,/A,920,,,235264,2578,TV,0,Not yet aired,,2023,Aniplex,Shounen
Kimetsu no Yaiba: Katanakaji no Sato-hen,/A,920,,,235264,2578,TV,0,Not yet aired,,2023,Shueisha,Shounen
Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna,1391,921,7.6,118943.0,235266,502,Movie,1,Finished Airing,,2019,TV Tokyo,
Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna,1391,921,7.6,118943.0,235266,502,Movie,1,Finished Airing,,2019,AT-X,
Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna,1391,921,7.6,118943.0,235266,502,Movie,1,Finished Airing,,2019,Memory-Tech,
Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna,1391,921,7.6,118943.0,235266,502,Movie,1,Finished Airing,,2019,Hakuhodo DY Music & Pictures,
Re:Zero kara Hajimeru Isekai Seikatsu - Hyouketsu no Kizuna,1391,921,7.6,118943.0,235266,502,Movie,1,Finished Airing,,2019,Kadokawa,
Hajime no Ippo: Rising,87,922,8.59,129479.0,234862,1152,TV,25,Finished Airing,Fall,2013,VAP,Shounen
Hajime no Ippo: Rising,87,922,8.59,129479.0,234862,1152,TV,25,Finished Airing,Fall,2013,Kodansha,Shounen
Hajime no Ippo: Rising,87,922,8.59,129479.0,234862,1152,TV,25,Finished Airing,Fall,2013,Nippon Television Network,Shounen
Koyomimonogatari,1297,923,7.63,127418.0,234677,357,ONA,12,Finished Airing,,2016,Aniplex,
Koyomimonogatari,1297,923,7.63,127418.0,234677,357,ONA,12,Finished Airing,,2016,Kodansha,
Texhnolyze,1011,924,7.76,53954.0,234618,4682,TV,22,Finished Airing,Spring,2003,Group TAC,
Texhnolyze,1011,924,7.76,53954.0,234618,4682,TV,22,Finished Airing,Spring,2003,Rondo Robe,
Texhnolyze,1011,924,7.76,53954.0,234618,4682,TV,22,Finished Airing,Spring,2003,Fuji TV,
Texhnolyze,1011,924,7.76,53954.0,234618,4682,TV,22,Finished Airing,Spring,2003,Pioneer LDC,
One Piece Film: Strong World,476,925,8.09,146761.0,234255,444,Movie,1,Finished Airing,,2009,,Shounen
Omamori Himari,4820,926,6.84,117716.0,234037,730,TV,12,Finished Airing,Winter,2010,Kadokawa Shoten,Shounen
Omamori Himari,4820,926,6.84,117716.0,234037,730,TV,12,Finished Airing,Winter,2010,Kadokawa Pictures Japan,Shounen
Omamori Himari,4820,926,6.84,117716.0,234037,730,TV,12,Finished Airing,Winter,2010,KlockWorx,Shounen
Omamori Himari,4820,926,6.84,117716.0,234037,730,TV,12,Finished Airing,Winter,2010,NTT Docomo,Shounen
Sekirei: Pure Engagement,2669,927,7.28,128795.0,233090,519,TV,13,Finished Airing,Summer,2010,Aniplex,Seinen
Shuumatsu no Harem,9669,928,5.97,85551.0,232910,1913,TV,11,Finished Airing,Winter,2022,AT-X,Shounen
Shuumatsu no Harem,9669,928,5.97,85551.0,232910,1913,TV,11,Finished Airing,Winter,2022,Nippon Columbia,Shounen
Shuumatsu no Harem,9669,928,5.97,85551.0,232910,1913,TV,11,Finished Airing,Winter,2022,Toranoana,Shounen
Shuumatsu no Harem,9669,928,5.97,85551.0,232910,1913,TV,11,Finished Airing,Winter,2022,NBCUniversal Entertainment Japan,Shounen
Shuumatsu no Harem,9669,928,5.97,85551.0,232910,1913,TV,11,Finished Airing,Winter,2022,Office Nobu,Shounen
Shuumatsu no Harem,9669,928,5.97,85551.0,232910,1913,TV,11,Finished Airing,Winter,2022,Shueisha,Shounen
Shuumatsu no Harem,9669,928,5.97,85551.0,232910,1913,TV,11,Finished Airing,Winter,2022,Yomiuri TV Enterprise,Shounen
Shuumatsu no Harem,9669,928,5.97,85551.0,232910,1913,TV,11,Finished Airing,Winter,2022,Global Solutions,Shounen
Shuumatsu no Harem,9669,928,5.97,85551.0,232910,1913,TV,11,Finished Airing,Winter,2022,Mirai-Kojo,Shounen
Natsume Yuujinchou Shi,67,929,8.65,103247.0,232865,1935,TV,13,Finished Airing,Winter,2012,TV Tokyo,Shoujo
Natsume Yuujinchou Shi,67,929,8.65,103247.0,232865,1935,TV,13,Finished Airing,Winter,2012,Aniplex,Shoujo
Natsume Yuujinchou Shi,67,929,8.65,103247.0,232865,1935,TV,13,Finished Airing,Winter,2012,Nihon Ad Systems,Shoujo
Natsume Yuujinchou Shi,67,929,8.65,103247.0,232865,1935,TV,13,Finished Airing,Winter,2012,Hakusensha,Shoujo
Natsume Yuujinchou Shi,67,929,8.65,103247.0,232865,1935,TV,13,Finished Airing,Winter,2012,Sony Music Entertainment,Shoujo
"Shijou Saikyou no Daimaou, Murabito A ni Tensei suru",7966,930,6.28,104982.0,232669,1428,TV,12,Finished Airing,Spring,2022,AT-X,
"Shijou Saikyou no Daimaou, Murabito A ni Tensei suru",7966,930,6.28,104982.0,232669,1428,TV,12,Finished Airing,Spring,2022,Docomo Anime Store,
"Shijou Saikyou no Daimaou, Murabito A ni Tensei suru",7966,930,6.28,104982.0,232669,1428,TV,12,Finished Airing,Spring,2022,Kadokawa Media House,
"Shijou Saikyou no Daimaou, Murabito A ni Tensei suru",7966,930,6.28,104982.0,232669,1428,TV,12,Finished Airing,Spring,2022,BS NTV,
"Shijou Saikyou no Daimaou, Murabito A ni Tensei suru",7966,930,6.28,104982.0,232669,1428,TV,12,Finished Airing,Spring,2022,Kadokawa,
"Shijou Saikyou no Daimaou, Murabito A ni Tensei suru",7966,930,6.28,104982.0,232669,1428,TV,12,Finished Airing,Spring,2022,Kanade Creative,
"Shijou Saikyou no Daimaou, Murabito A ni Tensei suru",7966,930,6.28,104982.0,232669,1428,TV,12,Finished Airing,Spring,2022,Bandai Namco Music Live,
Kuroshitsuji: Book of Murder,512,931,8.06,115065.0,232420,1086,OVA,2,Finished Airing,,2015,DeNA,Shounen
Diamond no Ace,443,932,8.11,109544.0,232352,4426,TV,75,Finished Airing,Fall,2013,TV Tokyo,Shounen
Diamond no Ace,443,932,8.11,109544.0,232352,4426,TV,75,Finished Airing,Fall,2013,Sotsu,Shounen
Diamond no Ace,443,932,8.11,109544.0,232352,4426,TV,75,Finished Airing,Fall,2013,Pony Canyon,Shounen
Diamond no Ace,443,932,8.11,109544.0,232352,4426,TV,75,Finished Airing,Fall,2013,Kodansha,Shounen
Diamond no Ace,443,932,8.11,109544.0,232352,4426,TV,75,Finished Airing,Fall,2013,AT-X,Shounen
Diamond no Ace,443,932,8.11,109544.0,232352,4426,TV,75,Finished Airing,Fall,2013,DAX Production,Shounen
Kamisama no Memochou,1777,933,7.49,93019.0,232343,780,TV,12,Finished Airing,Summer,2011,Lantis,
Kamisama no Memochou,1777,933,7.49,93019.0,232343,780,TV,12,Finished Airing,Summer,2011,AT-X,
Kamisama no Memochou,1777,933,7.49,93019.0,232343,780,TV,12,Finished Airing,Summer,2011,Warner Bros. Japan,
Kamisama no Memochou,1777,933,7.49,93019.0,232343,780,TV,12,Finished Airing,Summer,2011,KlockWorx,
Kamisama no Memochou,1777,933,7.49,93019.0,232343,780,TV,12,Finished Airing,Summer,2011,ASCII Media Works,
Ousama Game The Animation,12955,934,5.04,119306.0,232176,415,TV,12,Finished Airing,Fall,2017,AT-X,
Ousama Game The Animation,12955,934,5.04,119306.0,232176,415,TV,12,Finished Airing,Fall,2017,Warner Music Japan,
Ousama Game The Animation,12955,934,5.04,119306.0,232176,415,TV,12,Finished Airing,Fall,2017,Amuse,
Ousama Game The Animation,12955,934,5.04,119306.0,232176,415,TV,12,Finished Airing,Fall,2017,Hakuhodo DY Music & Pictures,
Ousama Game The Animation,12955,934,5.04,119306.0,232176,415,TV,12,Finished Airing,Fall,2017,Futabasha,
Ousama Game The Animation,12955,934,5.04,119306.0,232176,415,TV,12,Finished Airing,Fall,2017,Kakao Japan,
Ousama Game The Animation,12955,934,5.04,119306.0,232176,415,TV,12,Finished Airing,Fall,2017,Spacey Music Entertainment,
Ousama Game The Animation,12955,934,5.04,119306.0,232176,415,TV,12,Finished Airing,Fall,2017,A-Craft,
Ousama Game The Animation,12955,934,5.04,119306.0,232176,415,TV,12,Finished Airing,Fall,2017,Tohan Corporation,
Naruto: Shippuuden Movie 5 - Blood Prison,1852,935,7.46,134986.0,231656,197,Movie,1,Finished Airing,,2011,TV Tokyo,Shounen
Naruto: Shippuuden Movie 5 - Blood Prison,1852,935,7.46,134986.0,231656,197,Movie,1,Finished Airing,,2011,Aniplex,Shounen
Naruto: Shippuuden Movie 5 - Blood Prison,1852,935,7.46,134986.0,231656,197,Movie,1,Finished Airing,,2011,Dentsu,Shounen
Naruto: Shippuuden Movie 5 - Blood Prison,1852,935,7.46,134986.0,231656,197,Movie,1,Finished Airing,,2011,Shueisha,Shounen
Ga-Rei: Zero,1411,936,7.59,93698.0,231581,2827,TV,12,Finished Airing,Fall,2008,AIC,
Ga-Rei: Zero,1411,936,7.59,93698.0,231581,2827,TV,12,Finished Airing,Fall,2008,Lantis,
Ga-Rei: Zero,1411,936,7.59,93698.0,231581,2827,TV,12,Finished Airing,Fall,2008,Kadokawa Shoten,
Ga-Rei: Zero,1411,936,7.59,93698.0,231581,2827,TV,12,Finished Airing,Fall,2008,Rakuonsha,
Ga-Rei: Zero,1411,936,7.59,93698.0,231581,2827,TV,12,Finished Airing,Fall,2008,Kadokawa Pictures Japan,
Ga-Rei: Zero,1411,936,7.59,93698.0,231581,2827,TV,12,Finished Airing,Fall,2008,KlockWorx,
Ryuugajou Nanana no Maizoukin,3459,937,7.13,97514.0,231461,354,TV,11,Finished Airing,Spring,2014,Aniplex,
Ryuugajou Nanana no Maizoukin,3459,937,7.13,97514.0,231461,354,TV,11,Finished Airing,Spring,2014,Dentsu,
Ryuugajou Nanana no Maizoukin,3459,937,7.13,97514.0,231461,354,TV,11,Finished Airing,Spring,2014,Movic,
Ryuugajou Nanana no Maizoukin,3459,937,7.13,97514.0,231461,354,TV,11,Finished Airing,Spring,2014,Fuji TV,
Ryuugajou Nanana no Maizoukin,3459,937,7.13,97514.0,231461,354,TV,11,Finished Airing,Spring,2014,BIGLOBE,
Ryuugajou Nanana no Maizoukin,3459,937,7.13,97514.0,231461,354,TV,11,Finished Airing,Spring,2014,Kyoraku Industrial Holdings,
